order_id,product_id,quantity,unit_price_eur,unit_cost_eur,discount_pct
ORD-050067,PRD-0370,7,9705.66,7691.07,2
ORD-050067,PRD-0792,7,220.34,125.37,0
ORD-050067,PRD-0361,6,3376.95,2472.93,0
ORD-050067,PRD-0200,8,1037.35,1318.65,32
ORD-050067,PRD-0506,1,115.34,71.66,0
ORD-050068,PRD-0553,5,82.14,52.52,0
ORD-050068,PRD-0704,6,804.94,502.05,0
ORD-050068,PRD-0076,12,188.23,148.55,0
ORD-050068,PRD-0633,1,114.79,86.59,0
ORD-050069,PRD-0195,2,1926.37,1660.66,0
ORD-050070,PRD-0054,3,192.51,155.25,2
ORD-050071,PRD-0384,7,8389.91,6000.93,0
ORD-050072,PRD-0414,5,5920.66,4146.01,3
ORD-050073,PRD-0042,6,348.66,268.56,5
ORD-050073,PRD-0221,4,351.7,320.97,5
ORD-050073,PRD-0310,5,712.65,626.5,0
ORD-050074,PRD-0618,6,281.97,204.66,0
ORD-050074,PRD-0472,4,113.39,84.25,0
ORD-050075,PRD-0658,1,637.26,519.53,3
ORD-050076,PRD-0126,4,356.82,276.74,5
ORD-050076,PRD-0217,7,2468.35,2305.94,0
ORD-050076,PRD-0788,7,1964.98,1043.66,0
ORD-050077,PRD-0612,1,719.67,523.16,3
ORD-050077,PRD-0504,4,84.03,58.27,0
ORD-050078,PRD-0205,3,2481.23,2374.15,5
ORD-050078,PRD-0522,3,7.19,5.1,3
ORD-050079,PRD-0582,4,377.32,286.54,3
ORD-050079,PRD-0075,1,160.81,125.93,0
ORD-050079,PRD-0061,2,210.53,172.95,5
ORD-050080,PRD-0190,7,2714.91,2512.07,5
ORD-050080,PRD-0439,5,124.14,81.21,0
ORD-050080,PRD-0740,3,113.96,56.99,0
ORD-050081,PRD-0050,10,427.91,314.57,0
ORD-050082,PRD-0325,1,551.35,530.87,3
ORD-050082,PRD-0299,1,2292.04,2013.84,3
ORD-050083,PRD-0737,3,579.54,312.36,0
ORD-050083,PRD-0293,1,765.5,689.81,3
ORD-050083,PRD-0751,3,1631.44,1040.51,5
ORD-050083,PRD-0229,1,1122.3,973.63,0
ORD-050083,PRD-0288,1,564.56,503.77,3
ORD-050084,PRD-0739,3,986.73,557.07,0
ORD-050084,PRD-0312,7,581.08,528.93,3
ORD-050084,PRD-0605,4,533.47,413.54,0
ORD-050085,PRD-0188,1,2731.97,2539.76,0
ORD-050085,PRD-0038,1,164.13,138.4,3
ORD-050086,PRD-0305,4,1977.02,1757.61,0
ORD-050087,PRD-0138,1,146.11,119.66,5
ORD-050087,PRD-0470,1,60.65,46.51,5
ORD-050088,PRD-0253,5,1912.28,1635.88,0
ORD-050088,PRD-0008,9,229.36,187.08,0
ORD-050089,PRD-0718,3,601.86,342.48,0
ORD-050089,PRD-0085,7,242.57,196.37,5
ORD-050089,PRD-0199,1,3285.13,2835.2,0
ORD-050090,PRD-0564,6,173.78,105.52,0
ORD-050090,PRD-0467,6,50.08,39.19,5
ORD-050091,PRD-0463,6,108.73,68.12,0
ORD-050091,PRD-0625,1,162.94,121.39,3
ORD-050092,PRD-0644,6,546.83,430.32,0
ORD-050092,PRD-0581,5,156.63,115.4,0
ORD-050092,PRD-0784,6,724.46,377.51,0
ORD-050092,PRD-0504,6,84.03,58.27,0
ORD-050093,PRD-0195,5,1926.37,1660.66,0
ORD-050093,PRD-0415,5,6827.49,5081.7,5
ORD-050094,PRD-0168,1,217.92,186.24,5
ORD-050094,PRD-0148,5,281.74,220.7,5
ORD-050095,PRD-0655,7,96.25,69.48,0
ORD-050095,PRD-0439,5,117.93,81.21,5
ORD-050095,PRD-0333,6,9761.73,7312.58,0
ORD-050095,PRD-0060,8,319.57,251.94,0
ORD-050095,PRD-0078,1,394.48,323.62,5
ORD-050096,PRD-0355,5,8394.69,5684.11,0
ORD-050097,PRD-0491,5,193.47,126.48,0
ORD-050098,PRD-0223,9,2684.55,2326.74,0
ORD-050098,PRD-0004,3,150.06,126.39,5
ORD-050099,PRD-0078,4,415.24,323.62,0
ORD-050099,PRD-0433,8,199.45,137.71,0
ORD-050100,PRD-0290,4,1009.03,879.96,0
ORD-050100,PRD-0338,9,7234.85,5304.02,0
ORD-050101,PRD-0519,1,75.18,53.34,0
ORD-050101,PRD-0481,3,45.73,28.08,0
ORD-050102,PRD-0758,2,999.29,563.81,3
ORD-050102,PRD-0409,3,11798.98,8307.88,0
ORD-050102,PRD-0543,1,45.88,30.81,5
ORD-050102,PRD-0644,6,546.83,430.32,0
ORD-050103,PRD-0312,1,599.05,528.93,0
ORD-050104,PRD-0634,1,472.86,363.92,0
ORD-050104,PRD-0397,4,7366.91,4934.85,0
ORD-050105,PRD-0145,5,204.55,163.39,0
ORD-050105,PRD-0149,5,270.23,232.76,5
ORD-050105,PRD-0186,6,2792.78,2792.44,5
ORD-050106,PRD-0582,4,388.99,286.54,0
ORD-050106,PRD-0105,1,215.65,159.49,0
ORD-050106,PRD-0313,2,1387.29,1360.97,5
ORD-050106,PRD-0723,5,1947.74,1274.62,0
ORD-050106,PRD-0252,8,1823.99,1590.88,0
ORD-050107,PRD-0418,6,6841.8,4485.12,0
ORD-050108,PRD-0359,7,5828.54,4116.45,0
ORD-050108,PRD-0373,1,5802.55,4439.1,5
ORD-050108,PRD-0520,1,89.04,59.34,0
ORD-050109,PRD-0045,6,334.41,254.0,5
ORD-050109,PRD-0258,7,1997.78,1807.25,0
ORD-050109,PRD-0747,7,1031.98,564.84,3
ORD-050109,PRD-0467,4,52.72,39.19,0
ORD-050110,PRD-0518,4,64.75,49.0,3
ORD-050110,PRD-0472,7,109.99,84.25,3
ORD-050110,PRD-0395,4,11452.33,8180.31,0
ORD-050110,PRD-0184,1,1161.18,1045.65,5
ORD-050111,PRD-0088,3,241.02,188.09,5
ORD-050111,PRD-0392,3,11626.86,7705.12,0
ORD-050112,PRD-0596,1,108.45,80.32,0
ORD-050112,PRD-0727,2,1448.18,896.89,0
ORD-050113,PRD-0624,8,391.4,299.02,0
ORD-050113,PRD-0342,7,2443.36,1732.39,0
ORD-050114,PRD-0240,4,2156.59,1943.41,5
ORD-050114,PRD-0745,6,592.91,365.4,0
ORD-050114,PRD-0254,1,2358.69,2233.41,0
ORD-050114,PRD-0316,1,3104.46,2757.37,0
ORD-050115,PRD-0796,4,1322.46,884.22,0
ORD-050116,PRD-0146,1,226.88,177.85,3
ORD-050116,PRD-0352,9,4789.53,3785.52,3
ORD-050117,PRD-0731,2,559.68,337.06,0
ORD-050117,PRD-0625,5,167.98,121.39,0
ORD-050118,PRD-0577,4,195.91,138.33,0
ORD-050118,PRD-0157,4,258.26,203.97,0
ORD-050119,PRD-0420,4,8902.4,6377.94,0
ORD-050119,PRD-0243,5,1574.05,1465.47,0
ORD-050120,PRD-0058,2,257.57,196.8,5
ORD-050120,PRD-0518,2,63.41,49.0,5
ORD-050120,PRD-0166,6,395.81,294.2,3
ORD-050120,PRD-0648,7,136.33,107.4,3
ORD-050121,PRD-0540,9,154.95,100.93,0
ORD-050122,PRD-0003,2,159.53,129.32,0
ORD-050122,PRD-0547,8,68.31,45.47,5
ORD-050122,PRD-0216,6,1117.05,1060.15,0
ORD-050123,PRD-0177,8,281.33,213.87,0
ORD-050123,PRD-0128,10,384.37,290.13,0
ORD-050124,PRD-0264,5,2080.39,1854.36,0
ORD-050124,PRD-0370,6,9903.73,7691.07,0
ORD-050125,PRD-0206,8,1802.37,1537.57,0
ORD-050126,PRD-0161,2,225.74,165.65,0
ORD-050127,PRD-0248,6,2985.96,2850.47,2
ORD-050127,PRD-0756,7,1298.96,863.33,0
ORD-050128,PRD-0334,8,6198.26,4194.94,0
ORD-050128,PRD-0411,8,7835.23,5937.8,0
ORD-050129,PRD-0043,3,385.39,284.9,0
ORD-050130,PRD-0092,5,244.17,179.51,0
ORD-050130,PRD-0678,1,66.43,49.25,0
ORD-050131,PRD-0470,9,63.84,46.51,0
ORD-050131,PRD-0034,11,184.75,145.63,2
ORD-050132,PRD-0385,3,6829.45,4612.55,0
ORD-050133,PRD-0509,6,186.11,130.8,0
ORD-050133,PRD-0703,3,1029.28,584.42,0
ORD-050133,PRD-0578,2,30.81,20.04,2
ORD-050133,PRD-0155,3,232.95,177.28,0
ORD-050134,PRD-0382,6,2411.94,1610.47,0
ORD-050134,PRD-0481,5,45.73,28.08,0
ORD-050135,PRD-0557,10,121.41,79.92,0
ORD-050135,PRD-0165,1,217.71,167.15,0
ORD-050136,PRD-0075,6,157.59,125.93,2
ORD-050136,PRD-0563,4,98.47,73.25,2
ORD-050137,PRD-0738,6,1765.39,954.18,2
ORD-050138,PRD-0400,4,5863.49,4230.24,0
ORD-050138,PRD-0571,1,109.31,67.1,2
ORD-050139,PRD-0436,3,170.96,116.22,0
ORD-050139,PRD-0667,8,184.86,141.99,0
ORD-050139,PRD-0392,7,11626.86,7705.12,0
ORD-050140,PRD-0082,6,407.58,325.15,0
ORD-050141,PRD-0167,1,168.07,121.68,0
ORD-050141,PRD-0178,3,331.11,270.65,0
ORD-050142,PRD-0482,9,187.75,113.72,0
ORD-050142,PRD-0540,3,154.95,100.93,0
ORD-050142,PRD-0293,4,789.18,689.81,0
ORD-050143,PRD-0386,5,6404.73,4512.59,2
ORD-050143,PRD-0522,4,7.26,5.1,2
ORD-050143,PRD-0300,8,2157.05,1843.36,0
ORD-050144,PRD-0348,7,10657.98,7853.33,0
ORD-050144,PRD-0717,6,1169.1,794.76,0
ORD-050145,PRD-0194,1,1079.94,966.41,0
ORD-050145,PRD-0264,4,2038.78,1854.36,2
ORD-050146,PRD-0421,4,11337.0,7670.58,0
ORD-050146,PRD-0162,3,297.52,226.8,0
ORD-050147,PRD-0446,10,191.69,130.02,0
ORD-050147,PRD-0610,1,317.58,237.12,2
ORD-050148,PRD-0658,4,656.97,519.53,0
ORD-050148,PRD-0165,6,217.71,167.15,0
ORD-050149,PRD-0284,2,1570.63,1375.55,0
ORD-050149,PRD-0237,1,3486.97,3272.13,0
ORD-050150,PRD-0131,5,372.47,305.28,2
ORD-050150,PRD-0592,5,705.82,502.78,0
ORD-050151,PRD-0510,1,186.13,131.24,0
ORD-050151,PRD-0753,1,884.9,465.31,0
ORD-050152,PRD-0252,3,1823.99,1590.88,0
ORD-050152,PRD-0254,4,2358.69,2233.41,0
ORD-050152,PRD-0323,4,2864.03,2681.19,0
ORD-050152,PRD-0024,4,387.62,301.48,0
ORD-050152,PRD-0100,5,395.53,294.62,0
ORD-050153,PRD-0108,3,245.19,182.54,0
ORD-050154,PRD-0369,1,7087.56,5416.48,0
ORD-050155,PRD-0231,2,2991.4,2678.76,2
ORD-050155,PRD-0764,2,666.58,427.83,0
ORD-050156,PRD-0360,8,11488.24,8405.24,0
ORD-050156,PRD-0047,5,202.92,160.5,2
ORD-050157,PRD-0218,4,1232.14,1073.47,2
ORD-050158,PRD-0333,2,9566.5,7312.58,2
ORD-050158,PRD-0427,8,8698.34,6184.21,0
ORD-050158,PRD-0231,1,2991.4,2678.76,2
ORD-050159,PRD-0405,3,7901.36,5748.51,2
ORD-050160,PRD-0275,4,1297.24,1190.3,0
ORD-050160,PRD-0095,2,334.65,264.34,0
ORD-050160,PRD-0367,5,9095.4,6444.09,0
ORD-050160,PRD-0540,5,154.95,100.93,0
ORD-050161,PRD-0550,7,170.59,111.36,0
ORD-050161,PRD-0441,3,68.1,48.54,0
ORD-050162,PRD-0229,7,1122.3,973.63,0
ORD-050162,PRD-0601,6,380.07,276.6,0
ORD-050163,PRD-0257,10,2325.85,2082.02,0
ORD-050163,PRD-0156,7,230.2,190.26,2
ORD-050163,PRD-0779,2,383.37,261.45,0
ORD-050164,PRD-0235,1,1008.38,951.59,0
ORD-050164,PRD-0658,12,656.97,519.53,0
ORD-050165,PRD-0774,6,895.77,466.05,0
ORD-050165,PRD-0353,1,6459.16,4435.53,0
ORD-050166,PRD-0413,5,2189.37,1618.43,0
ORD-050166,PRD-0634,11,472.86,363.92,0
ORD-050166,PRD-0765,3,1751.41,895.19,2
ORD-050166,PRD-0133,7,157.7,124.39,0
ORD-050167,PRD-0533,10,164.22,113.49,0
ORD-050167,PRD-0335,3,10366.88,7412.55,0
ORD-050168,PRD-0250,3,2827.95,2619.27,0
ORD-050169,PRD-0634,6,472.86,363.92,0
ORD-050169,PRD-0103,5,208.33,156.32,0
ORD-050170,PRD-0565,2,163.97,99.27,0
ORD-050170,PRD-0654,1,396.53,285.35,0
ORD-050171,PRD-0027,6,183.47,142.47,0
ORD-050171,PRD-0607,1,610.88,470.65,0
ORD-050171,PRD-0650,6,655.7,504.61,0
ORD-050172,PRD-0771,11,874.03,556.48,2
ORD-050172,PRD-0544,6,77.95,53.05,0
ORD-050172,PRD-0256,1,1330.76,1244.48,0
ORD-050172,PRD-0462,2,167.79,106.81,0
ORD-050173,PRD-0147,3,304.99,244.26,0
ORD-050173,PRD-0428,6,2941.94,2212.64,2
ORD-050174,PRD-0582,5,388.99,286.54,0
ORD-050174,PRD-0040,3,166.82,139.05,2
ORD-050175,PRD-0467,6,52.72,39.19,0
ORD-050175,PRD-0197,1,807.4,1108.85,33
ORD-050176,PRD-0799,7,866.23,565.65,0
ORD-050176,PRD-0672,1,182.08,134.88,0
ORD-050176,PRD-0157,11,258.26,203.97,0
ORD-050177,PRD-0118,2,432.82,341.99,0
ORD-050177,PRD-0570,2,56.1,38.27,2
ORD-050178,PRD-0669,3,780.48,616.57,0
ORD-050178,PRD-0176,8,359.92,261.21,0
ORD-050178,PRD-0231,4,2991.4,2678.76,2
ORD-050179,PRD-0507,6,45.31,28.65,2
ORD-050179,PRD-0602,6,512.06,387.0,0
ORD-050179,PRD-0022,5,211.48,155.43,2
ORD-050180,PRD-0110,8,279.32,212.29,2
ORD-050180,PRD-0485,5,56.0,37.69,0
ORD-050181,PRD-0701,9,284.28,187.23,0
ORD-050181,PRD-0501,1,163.97,116.4,0
ORD-050181,PRD-0283,12,699.12,639.73,2
ORD-050181,PRD-0528,6,169.11,117.2,0
ORD-050182,PRD-0155,5,232.95,177.28,0
ORD-050182,PRD-0607,4,610.88,470.65,0
ORD-050182,PRD-0067,10,350.36,267.86,0
ORD-050183,PRD-0327,8,3277.51,2977.65,0
ORD-050183,PRD-0703,1,1029.28,584.42,0
ORD-050184,PRD-0321,5,1477.09,1263.34,0
ORD-050185,PRD-0629,2,291.35,220.95,0
ORD-050185,PRD-0423,4,4904.53,3642.14,0
ORD-050186,PRD-0189,3,1701.97,1498.03,0
ORD-050186,PRD-0159,4,341.36,254.22,0
ORD-050187,PRD-0163,5,194.76,148.74,0
ORD-050187,PRD-0455,4,156.0,104.79,5
ORD-050187,PRD-0331,3,9300.76,6894.22,3
ORD-050188,PRD-0482,8,182.12,113.72,3
ORD-050188,PRD-0250,1,2827.95,2619.27,0
ORD-050189,PRD-0055,1,168.29,132.72,0
ORD-050190,PRD-0290,3,978.76,879.96,3
ORD-050190,PRD-0476,2,187.91,129.1,3
ORD-050191,PRD-0573,10,90.62,54.45,0
ORD-050192,PRD-0102,6,333.38,247.75,0
ORD-050192,PRD-0036,8,363.88,283.86,0
ORD-050193,PRD-0430,6,6774.49,5108.44,0
ORD-050193,PRD-0571,6,111.54,67.1,0
ORD-050194,PRD-0564,1,168.57,105.52,3
ORD-050194,PRD-0033,6,358.48,272.89,3
ORD-050194,PRD-0539,3,105.46,70.09,5
ORD-050194,PRD-0323,3,2864.03,2681.19,0
ORD-050195,PRD-0450,7,161.61,102.39,3
ORD-050195,PRD-0512,3,102.65,61.99,0
ORD-050196,PRD-0207,5,3025.65,2616.48,0
ORD-050196,PRD-0763,1,828.75,482.55,0
ORD-050196,PRD-0116,2,399.87,312.32,0
ORD-050197,PRD-0466,7,43.83,33.21,3
ORD-050197,PRD-0013,9,198.8,155.95,0
ORD-050198,PRD-0141,2,392.46,300.7,0
ORD-050198,PRD-0656,5,667.76,509.35,0
ORD-050199,PRD-0776,7,1595.86,848.96,5
ORD-050199,PRD-0340,11,9188.97,6949.31,3
ORD-050200,PRD-0658,3,656.97,519.53,0
ORD-050200,PRD-0311,3,1505.37,1310.93,0
ORD-050200,PRD-0574,6,154.94,107.93,5
ORD-050201,PRD-0712,8,459.47,258.99,5
ORD-050201,PRD-0144,7,333.1,260.52,0
ORD-050201,PRD-0070,3,356.25,261.74,0
ORD-050201,PRD-0527,3,89.57,68.79,5
ORD-050202,PRD-0132,9,383.34,308.06,0
ORD-050202,PRD-0045,7,334.41,254.0,5
ORD-050202,PRD-0010,4,394.86,325.79,5
ORD-050203,PRD-0338,3,7017.8,5304.02,3
ORD-050204,PRD-0071,9,400.52,310.04,5
ORD-050204,PRD-0223,2,2604.01,2326.74,3
ORD-050204,PRD-0300,6,2157.05,1843.36,0
ORD-050205,PRD-0775,5,316.62,214.9,0
ORD-050205,PRD-0439,5,120.42,81.21,3
ORD-050206,PRD-0610,9,314.34,237.12,3
ORD-050206,PRD-0688,7,242.49,191.37,0
ORD-050206,PRD-0405,5,8062.61,5748.51,0
ORD-050206,PRD-0755,5,1738.55,1154.27,0
ORD-050207,PRD-0016,8,215.88,170.02,0
ORD-050207,PRD-0769,2,1712.47,1145.49,3
ORD-050207,PRD-0261,5,1582.23,1534.1,3
ORD-050208,PRD-0414,2,5920.66,4146.01,3
ORD-050208,PRD-0649,5,272.79,217.53,3
ORD-050208,PRD-0096,3,224.27,183.43,5
ORD-050209,PRD-0435,11,60.49,36.39,0
ORD-050209,PRD-0762,8,514.0,277.99,3
ORD-050210,PRD-0351,1,9270.81,7136.11,0
ORD-050210,PRD-0316,9,2949.24,2757.37,5
ORD-050211,PRD-0426,5,2999.5,2114.14,3
ORD-050211,PRD-0135,9,175.15,134.12,3
ORD-050211,PRD-0778,6,518.28,380.5,5
ORD-050212,PRD-0436,4,170.96,116.22,0
ORD-050212,PRD-0230,2,2873.54,2595.29,0
ORD-050212,PRD-0197,6,1205.08,1108.85,0
ORD-050213,PRD-0035,4,308.3,234.1,0
ORD-050213,PRD-0562,3,122.47,83.28,5
ORD-050213,PRD-0674,6,677.52,487.11,0
ORD-050214,PRD-0121,6,350.66,259.55,0
ORD-050214,PRD-0115,3,272.28,208.5,0
ORD-050215,PRD-0265,4,1614.59,1392.81,0
ORD-050215,PRD-0202,8,3462.92,3015.37,0
ORD-050215,PRD-0749,2,1303.13,880.68,3
ORD-050215,PRD-0372,1,5092.91,3310.66,0
ORD-050216,PRD-0099,2,223.38,177.2,5
ORD-050216,PRD-0222,6,2047.64,1860.65,3
ORD-050216,PRD-0344,6,9160.45,6021.45,0
ORD-050217,PRD-0329,4,3180.28,2839.57,3
ORD-050217,PRD-0199,1,3285.13,2835.2,0
ORD-050217,PRD-0503,6,134.24,86.19,3
ORD-050218,PRD-0742,1,1317.13,695.05,0
ORD-050218,PRD-0774,7,850.98,466.05,5
ORD-050219,PRD-0698,3,545.45,420.14,0
ORD-050219,PRD-0018,2,206.89,154.79,3
ORD-050220,PRD-0565,1,163.97,99.27,0
ORD-050220,PRD-0066,4,333.5,240.55,0
ORD-050221,PRD-0744,2,1323.77,774.4,5
ORD-050221,PRD-0112,5,281.96,211.09,0
ORD-050221,PRD-0332,2,2124.34,1646.83,3
ORD-050222,PRD-0498,6,8.26,5.3,0
ORD-050222,PRD-0758,3,999.29,563.81,3
ORD-050223,PRD-0124,4,184.99,147.58,3
ORD-050224,PRD-0686,5,310.11,238.18,0
ORD-050224,PRD-0070,4,338.44,261.74,5
ORD-050224,PRD-0021,1,355.39,290.73,5
ORD-050224,PRD-0431,14,124.4,80.38,5
ORD-050225,PRD-0027,2,183.47,142.47,0
ORD-050225,PRD-0783,6,1717.37,896.37,0
ORD-050225,PRD-0181,6,2384.83,2047.12,0
ORD-050226,PRD-0369,9,7087.56,5416.48,0
ORD-050226,PRD-0103,6,197.91,156.32,5
ORD-050226,PRD-0367,9,8640.63,6444.09,5
ORD-050226,PRD-0535,2,90.5,63.92,0
ORD-050227,PRD-0761,4,1538.01,913.26,0
ORD-050227,PRD-0562,2,122.47,83.28,5
ORD-050227,PRD-0509,6,186.11,130.8,0
ORD-050228,PRD-0219,3,3004.97,2794.86,0
ORD-050228,PRD-0163,5,194.76,148.74,0
ORD-050229,PRD-0295,2,2286.84,2007.11,3
ORD-050229,PRD-0317,4,819.19,710.13,0
ORD-050230,PRD-0015,1,280.02,228.92,3
ORD-050230,PRD-0579,2,168.85,127.24,3
ORD-050231,PRD-0352,5,4690.78,3785.52,5
ORD-050231,PRD-0142,4,377.83,302.57,5
ORD-050232,PRD-0402,8,9948.97,7321.64,0
ORD-050232,PRD-0606,1,685.92,503.57,0
ORD-050233,PRD-0202,8,3462.92,3015.37,0
ORD-050234,PRD-0303,6,2895.09,2507.91,0
ORD-050234,PRD-0565,6,163.97,99.27,0
ORD-050234,PRD-0057,3,174.03,139.47,0
ORD-050235,PRD-0337,7,8148.1,6100.7,0
ORD-050235,PRD-0631,1,210.87,162.7,3
ORD-050235,PRD-0763,7,828.75,482.55,0
ORD-050236,PRD-0733,1,641.63,399.53,0
ORD-050236,PRD-0254,4,2240.76,2233.41,5
ORD-050236,PRD-0241,5,945.5,901.24,5
ORD-050236,PRD-0093,8,235.51,189.17,3
ORD-050236,PRD-0283,7,713.39,639.73,0
ORD-050237,PRD-0486,5,161.55,103.66,0
ORD-050238,PRD-0120,3,215.83,167.57,0
ORD-050239,PRD-0781,8,982.13,667.89,0
ORD-050239,PRD-0151,5,316.04,248.29,0
ORD-050240,PRD-0505,2,134.95,104.78,5
ORD-050240,PRD-0369,6,6733.18,5416.48,5
ORD-050241,PRD-0175,8,426.36,330.89,0
ORD-050242,PRD-0677,5,305.57,239.03,0
ORD-050242,PRD-0096,8,228.99,183.43,3
ORD-050242,PRD-0563,7,100.48,73.25,0
ORD-050242,PRD-0469,6,155.88,105.06,5
ORD-050243,PRD-0415,6,6971.23,5081.7,3
ORD-050243,PRD-0387,4,6842.51,5155.67,0
ORD-050243,PRD-0062,5,287.17,208.8,0
ORD-050244,PRD-0354,4,6471.3,4436.17,0
ORD-050245,PRD-0311,4,1430.1,1310.93,5
ORD-050245,PRD-0422,4,7734.77,5486.93,0
ORD-050246,PRD-0219,1,3004.97,2794.86,0
ORD-050246,PRD-0794,9,1357.26,882.61,0
ORD-050246,PRD-0287,10,366.74,336.49,0
ORD-050247,PRD-0692,4,388.47,279.73,0
ORD-050248,PRD-0485,1,56.0,37.69,0
ORD-050248,PRD-0400,3,5570.32,4230.24,5
ORD-050248,PRD-0592,6,705.82,502.78,0
ORD-050249,PRD-0013,6,198.8,155.95,0
ORD-050249,PRD-0464,5,35.25,25.44,0
ORD-050250,PRD-0056,7,300.86,221.05,0
ORD-050250,PRD-0466,2,44.29,33.21,2
ORD-050251,PRD-0127,4,152.69,119.36,2
ORD-050251,PRD-0352,7,4937.66,3785.52,0
ORD-050252,PRD-0716,7,887.44,594.9,0
ORD-050253,PRD-0636,6,162.92,115.15,0
ORD-050253,PRD-0589,4,122.19,89.97,2
ORD-050253,PRD-0284,6,1036.62,1375.55,34
ORD-050253,PRD-0071,4,413.17,310.04,2
ORD-050254,PRD-0141,3,392.46,300.7,0
ORD-050255,PRD-0119,2,374.25,286.45,0
ORD-050256,PRD-0656,2,667.76,509.35,0
ORD-050256,PRD-0787,5,1332.81,720.54,0
ORD-050256,PRD-0740,8,111.68,56.99,2
ORD-050256,PRD-0028,5,441.57,328.44,0
ORD-050257,PRD-0109,3,278.02,202.76,0
ORD-050257,PRD-0393,4,9211.28,6957.48,0
ORD-050257,PRD-0198,3,1037.37,1558.76,40
ORD-050258,PRD-0063,2,336.35,256.87,0
ORD-050258,PRD-0401,5,8803.99,6731.13,0
ORD-050258,PRD-0440,9,21.91,14.23,0
ORD-050258,PRD-0435,5,60.49,36.39,0
ORD-050259,PRD-0141,8,392.46,300.7,0
ORD-050259,PRD-0239,6,2113.46,2500.16,21
ORD-050259,PRD-0722,3,1653.03,1056.93,0
ORD-050260,PRD-0088,11,253.71,188.09,0
ORD-050261,PRD-0466,1,45.19,33.21,0
ORD-050261,PRD-0347,1,2366.21,1646.65,0
ORD-050261,PRD-0353,9,6459.16,4435.53,0
ORD-050262,PRD-0323,1,2864.03,2681.19,0
ORD-050262,PRD-0440,12,21.91,14.23,0
ORD-050262,PRD-0104,1,194.27,145.94,0
ORD-050262,PRD-0281,2,954.15,816.24,0
ORD-050263,PRD-0779,8,383.37,261.45,0
ORD-050264,PRD-0061,8,217.18,172.95,2
ORD-050264,PRD-0558,4,72.17,50.17,2
ORD-050265,PRD-0159,8,341.36,254.22,0
ORD-050265,PRD-0201,3,1904.97,2359.69,29
ORD-050265,PRD-0656,2,667.76,509.35,0
ORD-050265,PRD-0123,11,327.57,246.89,0
ORD-050266,PRD-0638,9,606.82,472.06,2
ORD-050266,PRD-0026,3,354.09,286.3,0
ORD-050266,PRD-0635,11,319.69,229.27,2
ORD-050266,PRD-0273,5,505.18,668.56,33
ORD-050267,PRD-0404,11,3370.36,2482.96,0
ORD-050267,PRD-0096,5,236.07,183.43,0
ORD-050267,PRD-0138,5,153.8,119.66,0
ORD-050267,PRD-0751,3,1717.31,1040.51,0
ORD-050268,PRD-0193,6,1928.39,1779.24,0
ORD-050269,PRD-0580,10,33.52,23.52,0
ORD-050269,PRD-0393,5,9211.28,6957.48,0
ORD-050269,PRD-0544,3,77.95,53.05,0
ORD-050270,PRD-0523,6,116.53,84.43,0
ORD-050270,PRD-0079,6,427.73,340.61,0
ORD-050270,PRD-0364,9,4062.79,2903.88,2
ORD-050270,PRD-0526,9,53.0,38.56,2
ORD-050271,PRD-0773,2,899.66,611.59,0
ORD-050271,PRD-0170,6,290.97,237.65,0
ORD-050271,PRD-0708,7,1697.51,910.41,0
ORD-050272,PRD-0476,10,193.72,129.1,0
ORD-050272,PRD-0668,3,93.94,65.84,0
ORD-050272,PRD-0079,4,427.73,340.61,0
ORD-050273,PRD-0254,6,1651.08,2233.41,30
ORD-050273,PRD-0459,9,198.61,137.56,0
ORD-050273,PRD-0353,9,6459.16,4435.53,0
ORD-050274,PRD-0190,4,2286.24,2512.07,20
ORD-050274,PRD-0639,5,203.9,143.07,0
ORD-050274,PRD-0579,5,174.07,127.24,0
ORD-050274,PRD-0375,6,5336.25,3625.74,2
ORD-050275,PRD-0293,10,481.4,689.81,39
ORD-050275,PRD-0197,3,867.66,1108.85,28
ORD-050275,PRD-0436,5,170.96,116.22,0
ORD-050275,PRD-0556,3,68.57,46.72,0
ORD-050275,PRD-0514,5,10.78,7.64,0
ORD-050276,PRD-0351,9,9085.39,7136.11,2
ORD-050276,PRD-0170,9,290.97,237.65,0
ORD-050277,PRD-0247,6,1054.08,1263.88,22
ORD-050277,PRD-0031,1,329.68,254.23,0
ORD-050278,PRD-0782,10,784.41,442.91,0
ORD-050278,PRD-0650,6,655.7,504.61,0
ORD-050279,PRD-0050,9,427.91,314.57,0
ORD-050280,PRD-0016,10,215.88,170.02,0
ORD-050280,PRD-0305,3,1383.91,1757.61,30
ORD-050281,PRD-0550,4,170.59,111.36,0
ORD-050281,PRD-0691,4,641.55,476.15,0
ORD-050282,PRD-0758,2,1030.2,563.81,0
ORD-050283,PRD-0233,1,1065.22,1294.68,28
ORD-050283,PRD-0405,8,8062.61,5748.51,0
ORD-050283,PRD-0723,7,1908.79,1274.62,2
ORD-050284,PRD-0351,4,9085.39,7136.11,2
ORD-050285,PRD-0018,7,213.29,154.79,0
ORD-050285,PRD-0416,2,5768.25,3781.84,0
ORD-050285,PRD-0374,7,11723.8,8165.58,0
ORD-050285,PRD-0141,1,392.46,300.7,0
ORD-050285,PRD-0312,6,359.43,528.93,40
ORD-050286,PRD-0015,2,288.68,228.92,0
ORD-050286,PRD-0157,3,258.26,203.97,0
