order_id,customer_id,rep_id,warehouse_id,order_date,ship_date,status
ORD-064580,CLI-01422,REP-043,WH-010,2025-06-26,2025-06-28,processing
ORD-064581,CLI-01422,REP-043,WH-009,2025-04-10,2025-04-13,cancelled
ORD-064582,CLI-01422,REP-043,WH-009,2025-08-08,2025-08-11,completed
ORD-064583,CLI-01422,REP-043,WH-003,2025-12-04,2025-12-06,completed
ORD-064584,CLI-01422,REP-043,WH-007,2025-10-12,2025-10-15,processing
ORD-064585,CLI-01422,REP-043,WH-009,2024-05-18,2024-05-23,completed
ORD-064586,CLI-01422,REP-043,WH-006,2025-03-10,2025-03-13,completed
ORD-064587,CLI-01422,REP-043,WH-002,2025-08-20,2025-08-22,shipped
ORD-064588,CLI-01422,REP-043,WH-011,2024-11-28,2024-12-01,processing
ORD-064589,CLI-01422,REP-028,WH-008,2024-08-18,2024-08-23,completed
ORD-064590,CLI-01422,REP-043,WH-011,2025-01-01,2025-01-08,cancelled
ORD-064591,CLI-01422,REP-043,WH-007,2025-07-13,2025-07-16,completed
ORD-064592,CLI-01422,REP-043,WH-010,2025-03-16,2025-03-19,completed
ORD-064593,CLI-01422,REP-043,WH-007,2025-01-07,2025-01-14,completed
ORD-064594,CLI-01422,REP-043,WH-008,2025-05-27,2025-06-03,shipped
ORD-064595,CLI-01422,REP-043,WH-011,2024-10-19,2024-10-24,completed
ORD-064596,CLI-01422,REP-043,WH-001,2024-06-16,2024-06-19,completed
ORD-064597,CLI-01422,REP-003,WH-012,2024-03-26,2024-03-31,completed
ORD-064598,CLI-01422,REP-030,WH-011,2025-09-10,2025-09-15,completed
ORD-064599,CLI-01422,REP-043,WH-004,2025-02-25,2025-02-26,processing
ORD-064600,CLI-01422,REP-043,WH-008,2024-03-20,2024-03-23,completed
ORD-064601,CLI-01422,REP-033,WH-001,2025-02-28,2025-03-05,shipped
ORD-064602,CLI-01422,REP-043,WH-009,2025-07-05,2025-07-26,completed
ORD-064603,CLI-01422,REP-043,WH-003,2025-10-23,2025-10-26,completed
ORD-064604,CLI-01422,REP-043,WH-005,2025-04-12,2025-04-26,cancelled
ORD-064605,CLI-01422,REP-043,WH-007,2025-07-10,2025-07-24,shipped
ORD-064606,CLI-01422,REP-043,WH-004,2025-11-27,2025-11-30,completed
ORD-064607,CLI-01422,REP-043,WH-004,2025-12-21,2025-12-22,shipped
ORD-064608,CLI-01422,REP-043,WH-010,2024-09-11,2024-09-14,completed
ORD-064609,CLI-01422,REP-043,WH-011,2024-03-02,2024-03-09,completed
ORD-064610,CLI-01422,REP-043,WH-011,2024-05-08,2024-05-13,completed
ORD-064611,CLI-01422,REP-043,WH-006,2024-05-08,2024-05-22,completed
ORD-064612,CLI-01422,REP-043,WH-006,2024-12-05,2024-12-08,completed
ORD-064613,CLI-01422,REP-033,WH-008,2025-10-25,2025-11-04,completed
ORD-064614,CLI-01422,REP-043,WH-004,2025-10-07,2025-10-21,completed
ORD-064615,CLI-01422,REP-043,WH-005,2025-03-02,2025-03-07,completed
ORD-064616,CLI-01422,REP-043,WH-012,2025-01-20,2025-01-25,shipped
ORD-064617,CLI-01422,REP-043,WH-011,2025-03-15,2025-03-18,completed
ORD-064618,CLI-01422,REP-043,WH-007,2024-02-07,2024-02-09,shipped
ORD-064619,CLI-01422,REP-033,WH-006,2025-12-12,2025-12-15,cancelled
ORD-064620,CLI-01422,REP-043,WH-002,2025-08-19,2025-08-24,completed
ORD-064621,CLI-01422,REP-043,WH-004,2025-08-24,2025-08-26,processing
ORD-064622,CLI-01422,REP-043,WH-002,2025-10-24,2025-10-31,shipped
ORD-064623,CLI-01422,REP-038,WH-012,2025-09-24,2025-09-27,processing
ORD-064624,CLI-01422,REP-011,WH-002,2024-07-14,2024-07-21,completed
ORD-064625,CLI-01422,REP-043,WH-006,2025-07-11,2025-07-14,shipped
ORD-064626,CLI-01422,REP-043,WH-005,2025-12-18,2025-12-20,completed
ORD-064627,CLI-01422,REP-043,WH-008,2025-09-09,2025-09-11,shipped
ORD-064628,CLI-01422,REP-043,WH-003,2025-05-20,2025-05-25,cancelled
ORD-064629,CLI-01422,REP-043,WH-002,2025-06-07,2025-06-09,completed
ORD-064630,CLI-01422,REP-043,WH-005,2025-03-04,2025-03-06,processing
ORD-064631,CLI-01422,REP-043,WH-008,2025-12-22,2025-12-27,completed
ORD-064632,CLI-01422,REP-043,WH-001,2025-05-25,2025-05-28,processing
ORD-064633,CLI-01422,REP-035,WH-001,2024-07-20,2024-07-25,processing
ORD-064634,CLI-01422,REP-043,WH-007,2024-11-01,2024-11-08,completed
ORD-064635,CLI-01422,REP-043,WH-005,2025-06-15,2025-06-22,completed
ORD-064636,CLI-01422,REP-043,WH-008,2024-02-09,2024-03-01,completed
ORD-064637,CLI-01422,REP-043,WH-002,2024-11-27,2024-12-04,completed
ORD-064638,CLI-01422,REP-043,WH-011,2024-06-26,2024-06-29,completed
ORD-064639,CLI-01422,REP-043,WH-004,2025-02-12,2025-02-22,completed
ORD-064640,CLI-01422,REP-043,WH-008,2025-07-22,2025-07-27,completed
ORD-064641,CLI-01422,REP-048,WH-008,2024-08-17,2024-08-24,completed
ORD-064642,CLI-01422,REP-017,WH-003,2025-08-14,2025-08-17,completed
ORD-064643,CLI-01422,REP-043,WH-011,2025-04-28,2025-05-01,completed
ORD-064644,CLI-01422,REP-043,WH-012,2025-07-10,2025-07-20,completed
ORD-064645,CLI-01422,REP-043,WH-005,2025-07-17,2025-07-19,completed
ORD-064646,CLI-01422,REP-043,WH-006,2025-04-26,2025-05-06,completed
ORD-064647,CLI-01422,REP-043,WH-003,2024-02-06,2024-02-09,completed
ORD-064648,CLI-01422,REP-043,WH-006,2025-04-04,2025-04-06,completed
ORD-064649,CLI-01422,REP-043,WH-010,2025-10-12,2025-10-19,processing
ORD-064650,CLI-01422,REP-043,WH-012,2025-06-14,2025-06-17,shipped
ORD-064651,CLI-01422,REP-043,WH-008,2024-03-17,2024-03-18,completed
ORD-064652,CLI-01422,REP-043,WH-010,2024-07-09,2024-07-23,completed
ORD-064653,CLI-01422,REP-043,WH-001,2025-05-11,2025-05-14,shipped
ORD-064654,CLI-01422,REP-043,WH-004,2024-12-22,2024-12-29,completed
ORD-064655,CLI-01422,REP-043,WH-003,2025-09-01,2025-09-11,completed
ORD-064656,CLI-01422,REP-043,WH-008,2025-12-09,2025-12-14,completed
ORD-064657,CLI-01422,REP-043,WH-010,2024-11-27,2024-11-30,completed
ORD-064658,CLI-01422,REP-043,WH-006,2025-09-16,2025-09-19,completed
ORD-064659,CLI-01422,REP-008,WH-005,2025-06-17,2025-06-24,completed
ORD-064660,CLI-01422,REP-043,WH-008,2025-05-08,2025-05-10,shipped
ORD-064661,CLI-01422,REP-031,WH-012,2025-11-20,2025-11-23,completed
ORD-064662,CLI-01422,REP-043,WH-002,2024-02-23,2024-03-01,shipped
ORD-064663,CLI-01422,REP-043,WH-003,2025-08-27,2025-09-01,completed
ORD-064664,CLI-01422,REP-031,WH-001,2025-01-20,2025-01-30,completed
ORD-064665,CLI-01422,REP-043,WH-008,2025-02-26,2025-03-03,completed
ORD-064666,CLI-01422,REP-043,WH-007,2024-03-04,2024-03-07,shipped
ORD-064667,CLI-01422,REP-043,WH-004,2024-04-21,2024-05-01,completed
ORD-064668,CLI-01422,REP-043,WH-003,2024-06-16,2024-06-30,shipped
ORD-064669,CLI-01422,REP-035,WH-004,2024-07-24,2024-07-27,completed
ORD-064670,CLI-01422,REP-043,WH-001,2025-09-02,2025-09-04,completed
ORD-064671,CLI-01422,REP-043,WH-012,2024-12-28,2025-01-02,completed
ORD-064672,CLI-01422,REP-043,WH-003,2024-10-22,2024-10-27,completed
ORD-064673,CLI-01422,REP-043,WH-004,2025-07-21,2025-07-26,completed
ORD-064674,CLI-01422,REP-021,WH-002,2024-03-27,2024-03-28,shipped
ORD-064675,CLI-01422,REP-043,WH-007,2025-05-23,2025-05-26,completed
ORD-064676,CLI-01422,REP-043,WH-002,2025-10-09,2025-10-14,processing
ORD-064677,CLI-01422,REP-031,WH-005,2025-07-23,2025-07-25,processing
ORD-064678,CLI-01422,REP-032,WH-001,2025-02-16,2025-02-26,shipped
ORD-064679,CLI-01422,REP-040,WH-012,2025-09-10,2025-09-12,completed
ORD-064680,CLI-01422,REP-043,WH-002,2025-10-15,2025-10-17,completed
ORD-064681,CLI-01422,REP-043,WH-007,2024-07-10,2024-07-13,completed
ORD-064682,CLI-01422,REP-043,WH-011,2025-05-09,2025-05-12,completed
ORD-064683,CLI-01423,REP-044,WH-010,2025-04-22,2025-05-06,completed
ORD-064684,CLI-01423,REP-044,WH-009,2024-05-04,2024-05-07,processing
ORD-064685,CLI-01423,REP-015,WH-009,2025-02-25,2025-03-02,completed
ORD-064686,CLI-01423,REP-044,WH-010,2025-04-28,2025-05-12,completed
ORD-064687,CLI-01423,REP-044,WH-010,2025-05-05,2025-05-07,completed
ORD-064688,CLI-01423,REP-044,WH-010,2024-08-09,2024-08-19,cancelled
ORD-064689,CLI-01423,REP-044,WH-009,2024-05-07,2024-05-10,completed
ORD-064690,CLI-01423,REP-044,WH-010,2024-07-26,2024-07-28,shipped
ORD-064691,CLI-01423,REP-044,WH-010,2024-05-06,2024-05-11,completed
ORD-064692,CLI-01423,REP-044,WH-009,2025-02-05,2025-02-19,completed
ORD-064693,CLI-01423,REP-044,WH-010,2024-10-10,2024-10-15,processing
ORD-064694,CLI-01423,REP-048,WH-010,2025-06-12,2025-06-17,completed
ORD-064695,CLI-01423,REP-057,WH-010,2025-08-27,2025-08-28,completed
ORD-064696,CLI-01423,REP-044,WH-010,2024-05-14,2024-05-17,shipped
ORD-064697,CLI-01423,REP-044,WH-010,2025-11-26,2025-12-01,completed
ORD-064698,CLI-01423,REP-044,WH-010,2025-02-25,2025-02-28,shipped
ORD-064699,CLI-01423,REP-044,WH-009,2025-08-14,2025-08-24,shipped
ORD-064700,CLI-01423,REP-044,WH-010,2024-12-10,2024-12-15,completed
ORD-064701,CLI-01423,REP-044,WH-009,2024-01-28,2024-02-02,shipped
ORD-064702,CLI-01423,REP-050,WH-010,2025-06-06,2025-06-11,completed
ORD-064703,CLI-01423,REP-044,WH-010,2025-07-04,2025-07-14,completed
ORD-064704,CLI-01423,REP-044,WH-009,2025-04-06,2025-04-20,cancelled
ORD-064705,CLI-01423,REP-044,WH-009,2024-09-27,2024-10-04,completed
ORD-064706,CLI-01423,REP-008,WH-010,2025-07-14,2025-07-19,processing
ORD-064707,CLI-01423,REP-044,WH-009,2024-01-15,2024-01-17,completed
ORD-064708,CLI-01423,REP-016,WH-010,2025-06-05,2025-06-12,shipped
ORD-064709,CLI-01423,REP-044,WH-010,2024-09-19,2024-09-22,completed
ORD-064710,CLI-01423,REP-044,WH-010,2025-04-19,2025-04-22,completed
ORD-064711,CLI-01423,REP-044,WH-009,2025-08-10,2025-08-12,completed
ORD-064712,CLI-01423,REP-044,WH-010,2024-03-14,2024-03-17,completed
ORD-064713,CLI-01423,REP-044,WH-009,2025-09-15,2025-09-18,processing
ORD-064714,CLI-01423,REP-044,WH-010,2024-12-04,2024-12-09,completed
ORD-064715,CLI-01423,REP-044,WH-010,2025-10-28,2025-10-31,completed
ORD-064716,CLI-01423,REP-044,WH-009,2025-01-07,2025-01-09,processing
ORD-064717,CLI-01423,REP-044,WH-010,2024-08-23,2024-08-28,processing
ORD-064718,CLI-01423,REP-044,WH-010,2024-05-19,2024-05-22,shipped
ORD-064719,CLI-01424,REP-045,WH-002,2025-05-23,2025-05-30,completed
ORD-064720,CLI-01424,REP-046,WH-003,2025-06-23,2025-06-25,cancelled
ORD-064721,CLI-01424,REP-045,WH-003,2025-03-28,2025-04-02,completed
ORD-064722,CLI-01424,REP-045,WH-003,2025-04-11,2025-04-14,completed
ORD-064723,CLI-01424,REP-006,WH-003,2024-06-06,2024-06-08,completed
ORD-064724,CLI-01424,REP-045,WH-003,2024-06-07,2024-06-10,completed
ORD-064725,CLI-01424,REP-045,WH-002,2024-02-16,2024-02-19,completed
ORD-064726,CLI-01424,REP-045,WH-001,2025-05-10,2025-05-15,cancelled
ORD-064727,CLI-01424,REP-057,WH-002,2025-01-07,2025-01-12,shipped
ORD-064728,CLI-01424,REP-045,WH-003,2025-04-07,2025-04-14,cancelled
ORD-064729,CLI-01424,REP-025,WH-001,2024-03-18,2024-03-28,completed
ORD-064730,CLI-01424,REP-045,WH-001,2025-10-05,2025-10-12,completed
ORD-064731,CLI-01424,REP-045,WH-002,2025-04-10,2025-04-13,completed
ORD-064732,CLI-01424,REP-045,WH-003,2025-03-22,2025-04-05,completed
ORD-064733,CLI-01424,REP-045,WH-002,2024-05-09,2024-05-19,completed
ORD-064734,CLI-01424,REP-045,WH-001,2025-12-04,2025-12-18,completed
ORD-064735,CLI-01424,REP-045,WH-001,2024-07-28,2024-08-04,processing
ORD-064736,CLI-01424,REP-045,WH-002,2025-07-05,2025-07-07,completed
ORD-064737,CLI-01424,REP-045,WH-001,2025-01-27,2025-02-01,completed
ORD-064738,CLI-01424,REP-045,WH-002,2024-06-24,2024-06-26,completed
ORD-064739,CLI-01424,REP-045,WH-003,2024-09-12,2024-09-14,completed
ORD-064740,CLI-01424,REP-045,WH-001,2025-09-13,2025-09-16,completed
ORD-064741,CLI-01424,REP-045,WH-002,2025-10-01,2025-10-08,completed
ORD-064742,CLI-01424,REP-035,WH-002,2025-06-28,2025-07-05,completed
ORD-064743,CLI-01424,REP-045,WH-002,2024-07-25,2024-07-30,cancelled
ORD-064744,CLI-01424,REP-038,WH-001,2025-07-05,2025-07-12,completed
ORD-064745,CLI-01424,REP-045,WH-002,2025-12-04,2025-12-09,completed
ORD-064746,CLI-01424,REP-054,WH-003,2025-07-18,2025-07-20,completed
ORD-064747,CLI-01424,REP-045,WH-002,2025-12-15,2025-12-17,completed
ORD-064748,CLI-01424,REP-005,WH-002,2025-06-04,2025-06-11,completed
ORD-064749,CLI-01424,REP-045,WH-002,2024-07-11,2024-07-21,cancelled
ORD-064750,CLI-01424,REP-045,WH-002,2025-02-04,2025-02-14,cancelled
ORD-064751,CLI-01424,REP-045,WH-003,2024-08-16,2024-08-23,completed
ORD-064752,CLI-01425,REP-046,WH-004,2025-03-01,2025-03-03,completed
ORD-064753,CLI-01425,REP-046,WH-004,2025-07-02,2025-07-09,completed
ORD-064754,CLI-01425,REP-046,WH-006,2024-04-21,2024-04-23,shipped
ORD-064755,CLI-01425,REP-046,WH-004,2025-06-01,2025-06-06,completed
ORD-064756,CLI-01425,REP-046,WH-004,2024-09-24,2024-10-01,completed
ORD-064757,CLI-01425,REP-046,WH-006,2024-01-10,2024-01-13,shipped
ORD-064758,CLI-01425,REP-046,WH-004,2025-03-06,2025-03-11,processing
ORD-064759,CLI-01425,REP-046,WH-006,2024-02-26,2024-03-04,completed
ORD-064760,CLI-01425,REP-046,WH-005,2025-05-18,2025-05-23,completed
ORD-064761,CLI-01425,REP-030,WH-004,2025-12-16,2025-12-18,shipped
ORD-064762,CLI-01425,REP-046,WH-004,2024-12-12,2024-12-15,completed
ORD-064763,CLI-01425,REP-046,WH-006,2025-11-02,2025-11-07,completed
ORD-064764,CLI-01425,REP-015,WH-006,2025-06-21,2025-06-23,completed
ORD-064765,CLI-01425,REP-046,WH-006,2024-06-26,2024-07-01,completed
ORD-064766,CLI-01425,REP-046,WH-005,2025-04-03,2025-04-06,completed
ORD-064767,CLI-01425,REP-046,WH-006,2024-08-11,2024-08-14,completed
ORD-064768,CLI-01425,REP-046,WH-006,2025-01-20,2025-02-03,processing
ORD-064769,CLI-01425,REP-046,WH-004,2024-04-28,2024-04-29,completed
ORD-064770,CLI-01425,REP-046,WH-005,2025-04-18,2025-04-20,processing
ORD-064771,CLI-01425,REP-046,WH-006,2025-07-28,2025-07-31,shipped
ORD-064772,CLI-01425,REP-046,WH-006,2024-10-26,2024-10-29,shipped
ORD-064773,CLI-01425,REP-046,WH-006,2025-01-18,2025-01-25,completed
ORD-064774,CLI-01425,REP-046,WH-006,2024-04-28,2024-05-01,completed
ORD-064775,CLI-01425,REP-046,WH-006,2025-04-18,2025-04-23,completed
ORD-064776,CLI-01425,REP-046,WH-005,2024-05-03,2024-05-10,completed
ORD-064777,CLI-01425,REP-046,WH-005,2025-08-18,2025-08-19,processing
ORD-064778,CLI-01425,REP-046,WH-005,2024-09-25,2024-10-02,cancelled
ORD-064779,CLI-01425,REP-046,WH-006,2025-11-17,2025-11-18,completed
ORD-064780,CLI-01425,REP-054,WH-004,2025-08-13,2025-08-20,completed
ORD-064781,CLI-01425,REP-018,WH-006,2025-05-23,2025-06-06,completed
ORD-064782,CLI-01425,REP-046,WH-006,2025-03-24,2025-03-26,processing
ORD-064783,CLI-01425,REP-046,WH-004,2025-07-25,2025-07-26,completed
ORD-064784,CLI-01425,REP-046,WH-004,2024-12-13,2024-12-20,shipped
ORD-064785,CLI-01425,REP-046,WH-004,2024-04-15,2024-04-22,completed
ORD-064786,CLI-01425,REP-046,WH-005,2025-01-03,2025-01-05,processing
ORD-064787,CLI-01425,REP-046,WH-006,2025-04-26,2025-05-01,completed
ORD-064788,CLI-01425,REP-046,WH-005,2024-02-13,2024-02-18,cancelled
ORD-064789,CLI-01425,REP-026,WH-004,2025-02-16,2025-02-23,completed
ORD-064790,CLI-01425,REP-046,WH-004,2024-06-02,2024-06-04,completed
ORD-064791,CLI-01425,REP-046,WH-006,2024-04-03,2024-04-13,completed
ORD-064792,CLI-01425,REP-021,WH-006,2025-12-07,2025-12-08,completed
ORD-064793,CLI-01425,REP-046,WH-004,2024-10-15,2024-10-17,completed
ORD-064794,CLI-01425,REP-046,WH-005,2024-09-02,2024-09-03,processing
ORD-064795,CLI-01425,REP-046,WH-006,2025-07-07,2025-07-17,cancelled
ORD-064796,CLI-01425,REP-046,WH-005,2024-04-19,2024-04-22,completed
ORD-064797,CLI-01425,REP-046,WH-006,2025-01-05,2025-01-07,shipped
ORD-064798,CLI-01425,REP-046,WH-005,2024-11-05,2024-11-12,processing
ORD-064799,CLI-01425,REP-046,WH-006,2025-06-22,2025-06-24,completed
ORD-064800,CLI-01425,REP-046,WH-006,2025-01-08,2025-01-13,completed
ORD-064801,CLI-01426,REP-008,WH-003,2025-06-08,2025-06-15,processing
ORD-064802,CLI-01426,REP-001,WH-001,2025-02-06,2025-02-27,completed
ORD-064803,CLI-01426,REP-047,WH-002,2025-05-24,2025-05-31,completed
ORD-064804,CLI-01426,REP-047,WH-002,2025-03-07,2025-03-17,shipped
ORD-064805,CLI-01426,REP-047,WH-001,2025-12-19,2025-12-24,completed
ORD-064806,CLI-01426,REP-047,WH-002,2024-10-02,2024-10-03,completed
ORD-064807,CLI-01427,REP-048,WH-007,2025-10-17,2025-10-31,completed
ORD-064808,CLI-01427,REP-009,WH-007,2025-11-14,2025-11-19,completed
ORD-064809,CLI-01427,REP-048,WH-007,2024-11-18,2024-11-23,completed
ORD-064810,CLI-01427,REP-048,WH-010,2024-04-17,2024-04-20,completed
ORD-064811,CLI-01427,REP-048,WH-008,2025-02-22,2025-02-27,cancelled
ORD-064812,CLI-01427,REP-030,WH-002,2024-06-18,2024-06-20,completed
ORD-064813,CLI-01427,REP-048,WH-010,2024-07-12,2024-07-17,processing
ORD-064814,CLI-01427,REP-048,WH-003,2024-09-18,2024-09-25,completed
ORD-064815,CLI-01427,REP-048,WH-009,2024-06-24,2024-06-26,completed
ORD-064816,CLI-01427,REP-047,WH-012,2024-04-18,2024-04-25,processing
ORD-064817,CLI-01427,REP-009,WH-003,2025-06-23,2025-06-26,completed
ORD-064818,CLI-01427,REP-048,WH-009,2025-06-06,2025-06-16,completed
ORD-064819,CLI-01427,REP-048,WH-008,2025-05-12,2025-05-15,shipped
ORD-064820,CLI-01427,REP-048,WH-009,2025-06-23,2025-06-26,shipped
ORD-064821,CLI-01427,REP-048,WH-010,2024-05-03,2024-05-10,processing
ORD-064822,CLI-01427,REP-048,WH-003,2025-09-07,2025-09-09,completed
ORD-064823,CLI-01427,REP-048,WH-008,2025-07-26,2025-07-28,completed
ORD-064824,CLI-01427,REP-048,WH-004,2025-09-12,2025-10-03,completed
ORD-064825,CLI-01427,REP-041,WH-007,2024-07-26,2024-07-31,completed
ORD-064826,CLI-01427,REP-048,WH-007,2024-06-23,2024-06-26,completed
ORD-064827,CLI-01427,REP-048,WH-011,2024-05-23,2024-05-25,shipped
ORD-064828,CLI-01427,REP-048,WH-009,2024-04-10,2024-04-13,processing
ORD-064829,CLI-01427,REP-048,WH-002,2024-05-21,2024-05-24,cancelled
ORD-064830,CLI-01427,REP-014,WH-002,2025-12-18,2025-12-19,processing
ORD-064831,CLI-01427,REP-011,WH-011,2025-06-01,2025-06-11,completed
ORD-064832,CLI-01427,REP-048,WH-004,2025-02-25,2025-03-04,completed
ORD-064833,CLI-01427,REP-048,WH-002,2025-11-01,2025-11-04,completed
ORD-064834,CLI-01427,REP-048,WH-011,2025-04-21,2025-04-26,shipped
ORD-064835,CLI-01427,REP-048,WH-007,2024-11-27,2024-12-04,completed
ORD-064836,CLI-01427,REP-005,WH-012,2025-05-18,2025-05-28,completed
ORD-064837,CLI-01427,REP-048,WH-006,2025-03-23,2025-03-28,completed
ORD-064838,CLI-01427,REP-040,WH-009,2025-05-27,2025-05-29,completed
ORD-064839,CLI-01427,REP-048,WH-006,2025-08-22,2025-08-23,completed
ORD-064840,CLI-01427,REP-048,WH-008,2025-01-08,2025-01-11,cancelled
ORD-064841,CLI-01427,REP-051,WH-002,2025-01-04,2025-01-11,completed
ORD-064842,CLI-01427,REP-048,WH-007,2025-07-25,2025-07-28,completed
ORD-064843,CLI-01427,REP-048,WH-011,2025-09-16,2025-09-23,completed
ORD-064844,CLI-01427,REP-048,WH-001,2025-05-13,2025-05-15,completed
ORD-064845,CLI-01427,REP-048,WH-004,2024-09-18,2024-09-25,processing
ORD-064846,CLI-01427,REP-058,WH-004,2025-04-04,2025-04-09,completed
ORD-064847,CLI-01427,REP-008,WH-004,2025-03-01,2025-03-03,completed
ORD-064848,CLI-01427,REP-048,WH-010,2025-11-22,2025-12-06,cancelled
ORD-064849,CLI-01427,REP-048,WH-010,2024-02-28,2024-03-04,completed
ORD-064850,CLI-01427,REP-048,WH-008,2025-04-04,2025-04-09,completed
ORD-064851,CLI-01427,REP-048,WH-007,2025-08-15,2025-08-18,processing
ORD-064852,CLI-01427,REP-048,WH-010,2024-04-04,2024-04-11,completed
ORD-064853,CLI-01427,REP-048,WH-006,2025-01-11,2025-01-13,completed
ORD-064854,CLI-01427,REP-048,WH-012,2024-05-27,2024-06-01,completed
ORD-064855,CLI-01427,REP-048,WH-003,2025-09-07,2025-09-14,shipped
ORD-064856,CLI-01427,REP-048,WH-011,2025-09-24,2025-10-08,completed
ORD-064857,CLI-01427,REP-048,WH-007,2025-09-17,2025-09-20,completed
ORD-064858,CLI-01427,REP-046,WH-003,2024-10-21,2024-10-23,completed
ORD-064859,CLI-01427,REP-048,WH-011,2025-04-09,2025-04-23,completed
ORD-064860,CLI-01427,REP-048,WH-003,2024-08-20,2024-08-27,completed
ORD-064861,CLI-01427,REP-048,WH-005,2025-05-02,2025-05-12,completed
ORD-064862,CLI-01427,REP-048,WH-003,2025-11-13,2025-11-18,completed
ORD-064863,CLI-01427,REP-048,WH-003,2025-06-17,2025-06-20,completed
ORD-064864,CLI-01427,REP-048,WH-012,2025-06-09,2025-06-11,completed
ORD-064865,CLI-01427,REP-048,WH-012,2025-07-11,2025-07-21,completed
ORD-064866,CLI-01427,REP-048,WH-010,2024-12-01,2024-12-06,completed
ORD-064867,CLI-01427,REP-009,WH-001,2024-09-24,2024-09-26,completed
ORD-064868,CLI-01427,REP-026,WH-003,2024-04-04,2024-04-09,processing
ORD-064869,CLI-01427,REP-048,WH-001,2025-07-10,2025-07-15,completed
ORD-064870,CLI-01427,REP-048,WH-008,2025-10-02,2025-10-12,processing
ORD-064871,CLI-01427,REP-040,WH-008,2024-08-11,2024-08-14,completed
ORD-064872,CLI-01427,REP-005,WH-006,2024-10-05,2024-10-15,completed
ORD-064873,CLI-01427,REP-033,WH-003,2025-04-15,2025-04-29,shipped
ORD-064874,CLI-01427,REP-048,WH-008,2025-11-04,2025-11-18,completed
ORD-064875,CLI-01427,REP-048,WH-012,2025-12-27,2026-01-03,completed
ORD-064876,CLI-01427,REP-048,WH-004,2025-05-03,2025-05-06,processing
ORD-064877,CLI-01427,REP-036,WH-009,2024-01-05,2024-01-10,completed
ORD-064878,CLI-01427,REP-048,WH-001,2025-05-13,2025-05-20,shipped
ORD-064879,CLI-01427,REP-048,WH-008,2025-12-09,2025-12-12,completed
ORD-064880,CLI-01427,REP-048,WH-006,2025-07-02,2025-07-04,shipped
ORD-064881,CLI-01427,REP-020,WH-006,2024-04-15,2024-04-18,cancelled
ORD-064882,CLI-01427,REP-023,WH-011,2025-03-23,2025-03-28,processing
ORD-064883,CLI-01427,REP-027,WH-004,2024-10-14,2024-10-21,processing
ORD-064884,CLI-01427,REP-060,WH-012,2024-06-13,2024-06-14,shipped
ORD-064885,CLI-01427,REP-048,WH-003,2024-10-24,2024-10-26,completed
ORD-064886,CLI-01427,REP-044,WH-011,2025-09-21,2025-09-24,completed
ORD-064887,CLI-01427,REP-048,WH-007,2025-07-15,2025-07-25,completed
ORD-064888,CLI-01427,REP-048,WH-001,2024-04-25,2024-04-30,completed
ORD-064889,CLI-01427,REP-048,WH-011,2025-07-14,2025-07-17,processing
ORD-064890,CLI-01427,REP-048,WH-003,2025-06-04,2025-06-07,completed
ORD-064891,CLI-01427,REP-048,WH-007,2025-08-25,2025-08-26,completed
ORD-064892,CLI-01427,REP-048,WH-004,2025-02-12,2025-02-19,completed
ORD-064893,CLI-01427,REP-048,WH-012,2025-12-23,2025-12-30,completed
ORD-064894,CLI-01427,REP-048,WH-010,2024-04-02,2024-04-05,completed
ORD-064895,CLI-01427,REP-048,WH-012,2024-06-01,2024-06-08,completed
ORD-064896,CLI-01427,REP-001,WH-007,2025-04-23,2025-04-30,completed
ORD-064897,CLI-01427,REP-048,WH-006,2024-02-21,2024-02-26,shipped
ORD-064898,CLI-01427,REP-038,WH-001,2025-11-28,2025-12-01,processing
ORD-064899,CLI-01427,REP-048,WH-003,2024-12-15,2024-12-17,processing
ORD-064900,CLI-01427,REP-048,WH-012,2025-05-12,2025-05-17,completed
ORD-064901,CLI-01427,REP-048,WH-009,2024-09-15,2024-09-20,shipped
ORD-064902,CLI-01427,REP-048,WH-009,2025-03-16,2025-03-19,completed
ORD-064903,CLI-01427,REP-048,WH-011,2025-01-03,2025-01-06,completed
ORD-064904,CLI-01427,REP-048,WH-012,2024-01-03,2024-01-06,completed
ORD-064905,CLI-01427,REP-048,WH-010,2025-10-17,2025-10-19,completed
ORD-064906,CLI-01427,REP-048,WH-006,2025-04-22,2025-05-06,completed
ORD-064907,CLI-01427,REP-048,WH-004,2025-02-18,2025-02-19,completed
ORD-064908,CLI-01427,REP-053,WH-010,2024-04-28,2024-05-01,completed
ORD-064909,CLI-01427,REP-048,WH-001,2024-08-28,2024-08-31,processing
ORD-064910,CLI-01427,REP-048,WH-009,2025-02-18,2025-02-20,completed
ORD-064911,CLI-01427,REP-048,WH-004,2025-04-08,2025-04-13,processing
ORD-064912,CLI-01427,REP-048,WH-004,2025-03-07,2025-03-21,completed
ORD-064913,CLI-01427,REP-010,WH-009,2024-01-05,2024-01-06,completed
ORD-064914,CLI-01427,REP-057,WH-004,2024-12-09,2024-12-12,completed
ORD-064915,CLI-01427,REP-048,WH-010,2025-04-19,2025-04-29,completed
ORD-064916,CLI-01427,REP-048,WH-004,2024-04-26,2024-04-29,shipped
ORD-064917,CLI-01427,REP-057,WH-011,2025-02-01,2025-02-08,shipped
