timestamp,price_eur_mwh,volume_mwh,market
2025-01-11T10:00:00,103.22,1007,EPEX Spot
2025-01-11T10:15:00,101.7,1420,EPEX Spot
2025-01-11T10:30:00,93.35,3662,EPEX Spot
2025-01-11T10:45:00,100.62,953,EPEX Spot
2025-01-11T11:00:00,69.7,3499,EPEX Spot
2025-01-11T11:15:00,109.74,1666,EPEX Spot
2025-01-11T11:30:00,101.51,3253,EPEX Spot
2025-01-11T11:45:00,77.42,4739,EPEX Spot
2025-01-11T12:00:00,47.47,1216,EPEX Spot
2025-01-11T12:15:00,32.67,796,EPEX Spot
2025-01-11T12:30:00,99.79,4654,EPEX Spot
2025-01-11T12:45:00,47.78,3084,EPEX Spot
2025-01-11T13:00:00,61.57,1273,EPEX Spot
2025-01-11T13:15:00,89.54,4377,EPEX Spot
2025-01-11T13:30:00,54.0,4469,EPEX Spot
2025-01-11T13:45:00,128.69,4511,EPEX Spot
2025-01-11T14:00:00,84.75,2573,EPEX Spot
2025-01-11T14:15:00,109.56,4796,EPEX Spot
2025-01-11T14:30:00,100.85,2814,EPEX Spot
2025-01-11T14:45:00,30.0,1694,EPEX Spot
2025-01-11T15:00:00,94.89,2848,EPEX Spot
2025-01-11T15:15:00,79.68,1775,EPEX Spot
2025-01-11T15:30:00,78.75,3789,EPEX Spot
2025-01-11T15:45:00,79.49,3962,EPEX Spot
2025-01-11T16:00:00,101.09,1353,EPEX Spot
2025-01-11T16:15:00,112.91,4397,EPEX Spot
2025-01-11T16:30:00,56.16,3403,EPEX Spot
2025-01-11T16:45:00,81.55,4156,EPEX Spot
2025-01-11T17:00:00,178.04,547,EPEX Spot
2025-01-11T17:15:00,145.85,4377,EPEX Spot
2025-01-11T17:30:00,154.06,1444,EPEX Spot
2025-01-11T17:45:00,154.35,2247,EPEX Spot
2025-01-11T18:00:00,192.3,568,EPEX Spot
2025-01-11T18:15:00,164.97,3699,EPEX Spot
2025-01-11T18:30:00,191.41,4721,EPEX Spot
2025-01-11T18:45:00,184.87,4674,EPEX Spot
2025-01-11T19:00:00,145.46,3527,EPEX Spot
2025-01-11T19:15:00,156.02,4879,EPEX Spot
2025-01-11T19:30:00,191.04,804,EPEX Spot
2025-01-11T19:45:00,127.17,3238,EPEX Spot
2025-01-11T20:00:00,165.22,4004,EPEX Spot
2025-01-11T20:15:00,165.42,4872,EPEX Spot
2025-01-11T20:30:00,144.47,4508,EPEX Spot
2025-01-11T20:45:00,142.39,4848,EPEX Spot
2025-01-11T21:00:00,75.14,4834,EPEX Spot
2025-01-11T21:15:00,94.05,1959,EPEX Spot
2025-01-11T21:30:00,109.46,3347,EPEX Spot
2025-01-11T21:45:00,94.78,4079,EPEX Spot
2025-01-11T22:00:00,30.0,661,EPEX Spot
2025-01-11T22:15:00,80.12,3539,EPEX Spot
2025-01-11T22:30:00,73.86,997,EPEX Spot
2025-01-11T22:45:00,45.09,636,EPEX Spot
2025-01-11T23:00:00,36.91,3403,EPEX Spot
2025-01-11T23:15:00,31.84,2951,EPEX Spot
2025-01-11T23:30:00,71.49,1352,EPEX Spot
2025-01-11T23:45:00,30.0,3526,EPEX Spot
2025-01-12T00:00:00,71.98,4408,EPEX Spot
2025-01-12T00:15:00,40.97,4692,EPEX Spot
2025-01-12T00:30:00,55.7,1447,EPEX Spot
2025-01-12T00:45:00,30.0,3449,EPEX Spot
2025-01-12T01:00:00,30.0,4714,EPEX Spot
2025-01-12T01:15:00,36.41,1007,EPEX Spot
2025-01-12T01:30:00,31.75,4821,EPEX Spot
2025-01-12T01:45:00,65.17,1283,EPEX Spot
2025-01-12T02:00:00,56.06,2604,EPEX Spot
2025-01-12T02:15:00,88.68,1394,EPEX Spot
2025-01-12T02:30:00,60.27,879,EPEX Spot
2025-01-12T02:45:00,37.0,1895,EPEX Spot
2025-01-12T03:00:00,74.47,3722,EPEX Spot
2025-01-12T03:15:00,40.74,3119,EPEX Spot
2025-01-12T03:30:00,39.59,762,EPEX Spot
2025-01-12T03:45:00,50.04,643,EPEX Spot
2025-01-12T04:00:00,82.38,2160,EPEX Spot
2025-01-12T04:15:00,71.02,4103,EPEX Spot
2025-01-12T04:30:00,70.4,1929,EPEX Spot
2025-01-12T04:45:00,89.21,584,EPEX Spot
2025-01-12T05:00:00,69.92,4887,EPEX Spot
2025-01-12T05:15:00,30.0,1981,EPEX Spot
2025-01-12T05:30:00,60.77,4891,EPEX Spot
2025-01-12T05:45:00,82.46,3796,EPEX Spot
2025-01-12T06:00:00,119.64,3203,EPEX Spot
2025-01-12T06:15:00,149.69,3514,EPEX Spot
2025-01-12T06:30:00,128.64,4845,EPEX Spot
2025-01-12T06:45:00,152.57,1631,EPEX Spot
2025-01-12T07:00:00,172.7,3610,EPEX Spot
2025-01-12T07:15:00,176.85,3611,EPEX Spot
2025-01-12T07:30:00,146.32,3253,EPEX Spot
2025-01-12T07:45:00,163.23,598,EPEX Spot
2025-01-12T08:00:00,380.08,1250,EPEX Spot
2025-01-12T08:15:00,115.03,3417,EPEX Spot
2025-01-12T08:30:00,172.39,3033,EPEX Spot
2025-01-12T08:45:00,89.47,3905,EPEX Spot
2025-01-12T09:00:00,66.25,1448,EPEX Spot
2025-01-12T09:15:00,93.54,2106,EPEX Spot
2025-01-12T09:30:00,84.41,2150,EPEX Spot
2025-01-12T09:45:00,30.0,4300,EPEX Spot
2025-01-12T10:00:00,90.51,2354,EPEX Spot
2025-01-12T10:15:00,62.77,4651,EPEX Spot
2025-01-12T10:30:00,82.42,2478,EPEX Spot
2025-01-12T10:45:00,67.52,4539,EPEX Spot
2025-01-12T11:00:00,66.16,918,EPEX Spot
2025-01-12T11:15:00,44.01,2030,EPEX Spot
2025-01-12T11:30:00,72.82,1497,EPEX Spot
2025-01-12T11:45:00,104.72,3303,EPEX Spot
2025-01-12T12:00:00,71.55,933,EPEX Spot
2025-01-12T12:15:00,72.46,3917,EPEX Spot
2025-01-12T12:30:00,65.91,3488,EPEX Spot
2025-01-12T12:45:00,54.28,2931,EPEX Spot
2025-01-12T13:00:00,60.04,4541,EPEX Spot
2025-01-12T13:15:00,84.43,1428,EPEX Spot
2025-01-12T13:30:00,129.18,1367,EPEX Spot
2025-01-12T13:45:00,99.51,2288,EPEX Spot
2025-01-12T14:00:00,92.4,1378,EPEX Spot
2025-01-12T14:15:00,119.83,4702,EPEX Spot
2025-01-12T14:30:00,89.36,2825,EPEX Spot
2025-01-12T14:45:00,101.49,2890,EPEX Spot
2025-01-12T15:00:00,84.28,1955,EPEX Spot
2025-01-12T15:15:00,385.32,1368,EPEX Spot
2025-01-12T15:30:00,51.83,1745,EPEX Spot
2025-01-12T15:45:00,73.8,2796,EPEX Spot
2025-01-12T16:00:00,68.76,2118,EPEX Spot
2025-01-12T16:15:00,67.7,2448,EPEX Spot
2025-01-12T16:30:00,66.53,976,EPEX Spot
2025-01-12T16:45:00,108.62,4328,EPEX Spot
2025-01-12T17:00:00,142.63,3149,EPEX Spot
2025-01-12T17:15:00,147.11,2597,EPEX Spot
2025-01-12T17:30:00,195.29,4123,EPEX Spot
2025-01-12T17:45:00,165.51,4106,EPEX Spot
2025-01-12T18:00:00,150.16,4278,EPEX Spot
2025-01-12T18:15:00,171.17,3458,EPEX Spot
2025-01-12T18:30:00,136.62,3312,EPEX Spot
2025-01-12T18:45:00,141.51,1949,EPEX Spot
2025-01-12T19:00:00,142.77,3184,EPEX Spot
2025-01-12T19:15:00,154.99,2721,EPEX Spot
2025-01-12T19:30:00,159.33,1280,EPEX Spot
2025-01-12T19:45:00,131.02,3898,EPEX Spot
2025-01-12T20:00:00,158.14,4886,EPEX Spot
2025-01-12T20:15:00,162.09,1053,EPEX Spot
2025-01-12T20:30:00,140.65,2038,EPEX Spot
2025-01-12T20:45:00,146.69,673,EPEX Spot
2025-01-12T21:00:00,57.26,4505,EPEX Spot
2025-01-12T21:15:00,49.82,2056,EPEX Spot
2025-01-12T21:30:00,57.06,4942,EPEX Spot
2025-01-12T21:45:00,94.41,4874,EPEX Spot
2025-01-12T22:00:00,60.46,544,EPEX Spot
2025-01-12T22:15:00,88.55,897,EPEX Spot
2025-01-12T22:30:00,50.77,2446,EPEX Spot
2025-01-12T22:45:00,51.03,1293,EPEX Spot
2025-01-12T23:00:00,56.74,4599,EPEX Spot
2025-01-12T23:15:00,30.0,549,EPEX Spot
2025-01-12T23:30:00,68.07,1545,EPEX Spot
2025-01-12T23:45:00,57.64,1046,EPEX Spot
2025-01-13T00:00:00,31.05,2547,EPEX Spot
2025-01-13T00:15:00,57.43,3595,EPEX Spot
2025-01-13T00:30:00,65.17,2294,EPEX Spot
2025-01-13T00:45:00,30.0,1387,EPEX Spot
2025-01-13T01:00:00,71.15,3861,EPEX Spot
2025-01-13T01:15:00,41.0,3884,EPEX Spot
2025-01-13T01:30:00,30.0,3648,EPEX Spot
2025-01-13T01:45:00,69.44,4679,EPEX Spot
2025-01-13T02:00:00,76.85,2516,EPEX Spot
2025-01-13T02:15:00,30.0,4503,EPEX Spot
2025-01-13T02:30:00,30.0,2456,EPEX Spot
2025-01-13T02:45:00,76.56,1431,EPEX Spot
2025-01-13T03:00:00,37.65,4107,EPEX Spot
2025-01-13T03:15:00,76.9,1893,EPEX Spot
2025-01-13T03:30:00,30.0,1481,EPEX Spot
2025-01-13T03:45:00,78.1,1204,EPEX Spot
2025-01-13T04:00:00,71.47,807,EPEX Spot
2025-01-13T04:15:00,60.81,4317,EPEX Spot
2025-01-13T04:30:00,30.0,2477,EPEX Spot
2025-01-13T04:45:00,42.75,4783,EPEX Spot
2025-01-13T05:00:00,70.15,4189,EPEX Spot
2025-01-13T05:15:00,30.0,3989,EPEX Spot
2025-01-13T05:30:00,39.55,3273,EPEX Spot
2025-01-13T05:45:00,57.93,2841,EPEX Spot
2025-01-13T06:00:00,126.82,4282,EPEX Spot
2025-01-13T06:15:00,176.01,3794,EPEX Spot
2025-01-13T06:30:00,172.05,3324,EPEX Spot
2025-01-13T06:45:00,154.84,2278,EPEX Spot
2025-01-13T07:00:00,158.68,3326,EPEX Spot
2025-01-13T07:15:00,139.19,843,EPEX Spot
2025-01-13T07:30:00,161.79,2289,EPEX Spot
2025-01-13T07:45:00,138.05,3111,EPEX Spot
2025-01-13T08:00:00,146.06,3346,EPEX Spot
2025-01-13T08:15:00,140.15,4431,EPEX Spot
2025-01-13T08:30:00,178.71,4975,EPEX Spot
2025-01-13T08:45:00,174.14,4958,EPEX Spot
2025-01-13T09:00:00,59.93,3715,EPEX Spot
2025-01-13T09:15:00,106.75,853,EPEX Spot
2025-01-13T09:30:00,64.04,1965,EPEX Spot
2025-01-13T09:45:00,117.06,1813,EPEX Spot
2025-01-13T10:00:00,111.42,3240,EPEX Spot
2025-01-13T10:15:00,123.86,944,EPEX Spot
2025-01-13T10:30:00,85.86,2307,EPEX Spot
2025-01-13T10:45:00,74.39,4523,EPEX Spot
2025-01-13T11:00:00,73.94,1566,EPEX Spot
2025-01-13T11:15:00,87.5,2704,EPEX Spot
2025-01-13T11:30:00,59.72,2627,EPEX Spot
2025-01-13T11:45:00,31.81,1420,EPEX Spot
2025-01-13T12:00:00,72.01,4456,EPEX Spot
2025-01-13T12:15:00,80.82,4463,EPEX Spot
2025-01-13T12:30:00,91.11,1747,EPEX Spot
2025-01-13T12:45:00,87.94,4795,EPEX Spot
2025-01-13T13:00:00,82.82,3696,EPEX Spot
2025-01-13T13:15:00,103.39,4059,EPEX Spot
2025-01-13T13:30:00,62.55,1441,EPEX Spot
2025-01-13T13:45:00,66.56,1140,EPEX Spot
2025-01-13T14:00:00,122.18,3731,EPEX Spot
2025-01-13T14:15:00,30.0,625,EPEX Spot
2025-01-13T14:30:00,102.38,3172,EPEX Spot
2025-01-13T14:45:00,91.27,1077,EPEX Spot
2025-01-13T15:00:00,79.97,4875,EPEX Spot
2025-01-13T15:15:00,97.92,2722,EPEX Spot
2025-01-13T15:30:00,94.37,1720,EPEX Spot
2025-01-13T15:45:00,50.81,2012,EPEX Spot
2025-01-13T16:00:00,60.52,659,EPEX Spot
2025-01-13T16:15:00,70.39,1097,EPEX Spot
2025-01-13T16:30:00,37.57,3225,EPEX Spot
2025-01-13T16:45:00,79.83,1608,EPEX Spot
2025-01-13T17:00:00,162.75,1329,EPEX Spot
2025-01-13T17:15:00,173.31,3501,EPEX Spot
2025-01-13T17:30:00,151.56,1715,EPEX Spot
2025-01-13T17:45:00,135.01,2806,EPEX Spot
2025-01-13T18:00:00,154.48,1737,EPEX Spot
2025-01-13T18:15:00,148.43,4578,EPEX Spot
2025-01-13T18:30:00,165.7,1336,EPEX Spot
2025-01-13T18:45:00,149.09,4140,EPEX Spot
2025-01-13T19:00:00,167.79,3846,EPEX Spot
2025-01-13T19:15:00,144.77,3941,EPEX Spot
2025-01-13T19:30:00,175.8,808,EPEX Spot
2025-01-13T19:45:00,153.55,1566,EPEX Spot
2025-01-13T20:00:00,138.04,1869,EPEX Spot
2025-01-13T20:15:00,143.34,1750,EPEX Spot
2025-01-13T20:30:00,164.54,4914,EPEX Spot
2025-01-13T20:45:00,124.59,3533,EPEX Spot
2025-01-13T21:00:00,77.41,4156,EPEX Spot
2025-01-13T21:15:00,101.38,1763,EPEX Spot
2025-01-13T21:30:00,90.34,1784,EPEX Spot
2025-01-13T21:45:00,56.98,4480,EPEX Spot
2025-01-13T22:00:00,56.22,1443,EPEX Spot
2025-01-13T22:15:00,30.0,4850,EPEX Spot
2025-01-13T22:30:00,53.73,916,EPEX Spot
2025-01-13T22:45:00,77.6,4822,EPEX Spot
2025-01-13T23:00:00,51.47,931,EPEX Spot
2025-01-13T23:15:00,30.0,4967,EPEX Spot
2025-01-13T23:30:00,46.18,3288,EPEX Spot
2025-01-13T23:45:00,53.89,2881,EPEX Spot
2025-01-14T00:00:00,71.84,1387,EPEX Spot
2025-01-14T00:15:00,71.66,1919,EPEX Spot
2025-01-14T00:30:00,30.0,4365,EPEX Spot
2025-01-14T00:45:00,43.52,4204,EPEX Spot
2025-01-14T01:00:00,57.87,4105,EPEX Spot
2025-01-14T01:15:00,37.9,4461,EPEX Spot
2025-01-14T01:30:00,59.97,2439,EPEX Spot
2025-01-14T01:45:00,30.0,727,EPEX Spot
2025-01-14T02:00:00,55.23,4233,EPEX Spot
2025-01-14T02:15:00,70.55,2800,EPEX Spot
2025-01-14T02:30:00,51.08,3521,EPEX Spot
2025-01-14T02:45:00,53.51,1214,EPEX Spot
2025-01-14T03:00:00,66.89,4445,EPEX Spot
2025-01-14T03:15:00,41.12,798,EPEX Spot
2025-01-14T03:30:00,62.44,2159,EPEX Spot
2025-01-14T03:45:00,49.39,4679,EPEX Spot
2025-01-14T04:00:00,31.84,2505,EPEX Spot
2025-01-14T04:15:00,68.05,1122,EPEX Spot
2025-01-14T04:30:00,78.02,2568,EPEX Spot
2025-01-14T04:45:00,73.17,857,EPEX Spot
2025-01-14T05:00:00,68.05,1015,EPEX Spot
2025-01-14T05:15:00,60.21,4410,EPEX Spot
2025-01-14T05:30:00,57.26,1978,EPEX Spot
2025-01-14T05:45:00,48.12,4539,EPEX Spot
2025-01-14T06:00:00,136.75,2265,EPEX Spot
2025-01-14T06:15:00,108.68,2964,EPEX Spot
2025-01-14T06:30:00,118.65,2877,EPEX Spot
2025-01-14T06:45:00,150.29,4788,EPEX Spot
2025-01-14T07:00:00,124.47,656,EPEX Spot
2025-01-14T07:15:00,158.28,2998,EPEX Spot
2025-01-14T07:30:00,184.95,4764,EPEX Spot
2025-01-14T07:45:00,295.81,4842,EPEX Spot
2025-01-14T08:00:00,130.55,1416,EPEX Spot
2025-01-14T08:15:00,193.72,4270,EPEX Spot
2025-01-14T08:30:00,166.68,4182,EPEX Spot
2025-01-14T08:45:00,147.77,4619,EPEX Spot
2025-01-14T09:00:00,69.36,1780,EPEX Spot
2025-01-14T09:15:00,91.72,738,EPEX Spot
2025-01-14T09:30:00,99.58,2942,EPEX Spot
2025-01-14T09:45:00,54.61,1068,EPEX Spot
2025-01-14T10:00:00,109.84,1989,EPEX Spot
2025-01-14T10:15:00,87.97,1184,EPEX Spot
2025-01-14T10:30:00,98.76,562,EPEX Spot
2025-01-14T10:45:00,100.48,2707,EPEX Spot
2025-01-14T11:00:00,86.25,3839,EPEX Spot
2025-01-14T11:15:00,88.91,4776,EPEX Spot
2025-01-14T11:30:00,90.35,3911,EPEX Spot
2025-01-14T11:45:00,72.86,4640,EPEX Spot
2025-01-14T12:00:00,92.97,4115,EPEX Spot
2025-01-14T12:15:00,74.81,3301,EPEX Spot
2025-01-14T12:30:00,80.01,3726,EPEX Spot
2025-01-14T12:45:00,111.28,3599,EPEX Spot
2025-01-14T13:00:00,79.28,677,EPEX Spot
2025-01-14T13:15:00,88.27,2047,EPEX Spot
2025-01-14T13:30:00,76.5,2729,EPEX Spot
2025-01-14T13:45:00,72.68,704,EPEX Spot
2025-01-14T14:00:00,118.57,3815,EPEX Spot
2025-01-14T14:15:00,50.71,668,EPEX Spot
2025-01-14T14:30:00,81.04,2241,EPEX Spot
2025-01-14T14:45:00,55.96,4348,EPEX Spot
2025-01-14T15:00:00,105.09,4894,EPEX Spot
2025-01-14T15:15:00,78.77,4547,EPEX Spot
2025-01-14T15:30:00,70.62,1097,EPEX Spot
2025-01-14T15:45:00,343.52,4832,EPEX Spot
2025-01-14T16:00:00,111.53,3520,EPEX Spot
2025-01-14T16:15:00,53.44,2504,EPEX Spot
2025-01-14T16:30:00,89.74,4090,EPEX Spot
2025-01-14T16:45:00,98.64,2224,EPEX Spot
2025-01-14T17:00:00,193.48,1194,EPEX Spot
2025-01-14T17:15:00,138.97,4142,EPEX Spot
2025-01-14T17:30:00,132.89,2486,EPEX Spot
2025-01-14T17:45:00,141.45,4407,EPEX Spot
2025-01-14T18:00:00,138.23,558,EPEX Spot
2025-01-14T18:15:00,112.33,1355,EPEX Spot
2025-01-14T18:30:00,182.71,1785,EPEX Spot
2025-01-14T18:45:00,141.64,1687,EPEX Spot
2025-01-14T19:00:00,146.81,3698,EPEX Spot
2025-01-14T19:15:00,162.55,2292,EPEX Spot
2025-01-14T19:30:00,177.72,2411,EPEX Spot
2025-01-14T19:45:00,126.79,2100,EPEX Spot
2025-01-14T20:00:00,157.15,1092,EPEX Spot
2025-01-14T20:15:00,125.68,1774,EPEX Spot
2025-01-14T20:30:00,156.67,574,EPEX Spot
2025-01-14T20:45:00,155.84,2586,EPEX Spot
2025-01-14T21:00:00,70.54,3613,EPEX Spot
2025-01-14T21:15:00,84.67,4975,EPEX Spot
2025-01-14T21:30:00,85.04,3714,EPEX Spot
2025-01-14T21:45:00,78.37,3600,EPEX Spot
2025-01-14T22:00:00,45.91,4109,EPEX Spot
2025-01-14T22:15:00,30.0,1021,EPEX Spot
2025-01-14T22:30:00,30.0,2806,EPEX Spot
2025-01-14T22:45:00,37.72,2378,EPEX Spot
2025-01-14T23:00:00,30.0,1997,EPEX Spot
2025-01-14T23:15:00,38.53,2509,EPEX Spot
2025-01-14T23:30:00,48.48,2352,EPEX Spot
2025-01-14T23:45:00,51.76,4180,EPEX Spot
2025-01-15T00:00:00,61.23,916,EPEX Spot
2025-01-15T00:15:00,53.14,4097,EPEX Spot
2025-01-15T00:30:00,52.38,1979,EPEX Spot
2025-01-15T00:45:00,60.73,3363,EPEX Spot
2025-01-15T01:00:00,31.66,2646,EPEX Spot
2025-01-15T01:15:00,33.34,2011,EPEX Spot
2025-01-15T01:30:00,42.54,3613,EPEX Spot
2025-01-15T01:45:00,36.06,3185,EPEX Spot
2025-01-15T02:00:00,30.0,2454,EPEX Spot
2025-01-15T02:15:00,61.52,2987,EPEX Spot
2025-01-15T02:30:00,30.03,4024,EPEX Spot
2025-01-15T02:45:00,86.23,1412,EPEX Spot
2025-01-15T03:00:00,53.31,2305,EPEX Spot
2025-01-15T03:15:00,30.0,3951,EPEX Spot
2025-01-15T03:30:00,63.34,2167,EPEX Spot
2025-01-15T03:45:00,50.67,3127,EPEX Spot
2025-01-15T04:00:00,55.82,4727,EPEX Spot
2025-01-15T04:15:00,40.05,1134,EPEX Spot
2025-01-15T04:30:00,31.38,1600,EPEX Spot
2025-01-15T04:45:00,30.0,4453,EPEX Spot
2025-01-15T05:00:00,30.0,2758,EPEX Spot
2025-01-15T05:15:00,30.0,3276,EPEX Spot
2025-01-15T05:30:00,42.85,2060,EPEX Spot
2025-01-15T05:45:00,48.97,2316,EPEX Spot
2025-01-15T06:00:00,119.06,2596,EPEX Spot
2025-01-15T06:15:00,168.05,3848,EPEX Spot
2025-01-15T06:30:00,152.83,1119,EPEX Spot
2025-01-15T06:45:00,198.54,4672,EPEX Spot
2025-01-15T07:00:00,141.9,4957,EPEX Spot
2025-01-15T07:15:00,194.66,3433,EPEX Spot
2025-01-15T07:30:00,164.92,4317,EPEX Spot
2025-01-15T07:45:00,110.81,3122,EPEX Spot
2025-01-15T08:00:00,126.19,1854,EPEX Spot
2025-01-15T08:15:00,156.36,4216,EPEX Spot
2025-01-15T08:30:00,115.05,4964,EPEX Spot
2025-01-15T08:45:00,132.07,560,EPEX Spot
2025-01-15T09:00:00,48.15,1004,EPEX Spot
2025-01-15T09:15:00,122.77,1101,EPEX Spot
2025-01-15T09:30:00,101.97,3241,EPEX Spot
2025-01-15T09:45:00,73.22,3465,EPEX Spot
2025-01-15T10:00:00,110.25,3248,EPEX Spot
2025-01-15T10:15:00,105.16,2374,EPEX Spot
2025-01-15T10:30:00,106.21,857,EPEX Spot
2025-01-15T10:45:00,68.81,1328,EPEX Spot
2025-01-15T11:00:00,336.4,828,EPEX Spot
2025-01-15T11:15:00,58.07,4419,EPEX Spot
2025-01-15T11:30:00,77.73,4545,EPEX Spot
2025-01-15T11:45:00,63.75,850,EPEX Spot
2025-01-15T12:00:00,58.52,4595,EPEX Spot
2025-01-15T12:15:00,102.63,3837,EPEX Spot
2025-01-15T12:30:00,93.43,4341,EPEX Spot
2025-01-15T12:45:00,62.35,2452,EPEX Spot
2025-01-15T13:00:00,98.91,2462,EPEX Spot
2025-01-15T13:15:00,86.18,2221,EPEX Spot
2025-01-15T13:30:00,73.69,3932,EPEX Spot
2025-01-15T13:45:00,111.82,3572,EPEX Spot
2025-01-15T14:00:00,86.11,1354,EPEX Spot
2025-01-15T14:15:00,115.55,1765,EPEX Spot
2025-01-15T14:30:00,91.32,4191,EPEX Spot
2025-01-15T14:45:00,93.04,1762,EPEX Spot
2025-01-15T15:00:00,58.48,1220,EPEX Spot
2025-01-15T15:15:00,68.86,1996,EPEX Spot
2025-01-15T15:30:00,109.15,4117,EPEX Spot
2025-01-15T15:45:00,103.24,970,EPEX Spot
2025-01-15T16:00:00,72.83,713,EPEX Spot
2025-01-15T16:15:00,52.94,1150,EPEX Spot
2025-01-15T16:30:00,113.2,2390,EPEX Spot
2025-01-15T16:45:00,101.33,3089,EPEX Spot
2025-01-15T17:00:00,127.11,1166,EPEX Spot
2025-01-15T17:15:00,127.11,4971,EPEX Spot
2025-01-15T17:30:00,186.67,890,EPEX Spot
2025-01-15T17:45:00,139.85,2342,EPEX Spot
2025-01-15T18:00:00,140.2,2090,EPEX Spot
2025-01-15T18:15:00,136.39,2843,EPEX Spot
2025-01-15T18:30:00,157.11,1915,EPEX Spot
2025-01-15T18:45:00,121.99,2558,EPEX Spot
2025-01-15T19:00:00,154.75,587,EPEX Spot
2025-01-15T19:15:00,121.87,1363,EPEX Spot
2025-01-15T19:30:00,122.01,2786,EPEX Spot
2025-01-15T19:45:00,122.69,3467,EPEX Spot
2025-01-15T20:00:00,123.46,2806,EPEX Spot
2025-01-15T20:15:00,164.45,4434,EPEX Spot
2025-01-15T20:30:00,164.45,2142,EPEX Spot
2025-01-15T20:45:00,146.75,2240,EPEX Spot
2025-01-15T21:00:00,67.37,828,EPEX Spot
2025-01-15T21:15:00,107.64,1828,EPEX Spot
2025-01-15T21:30:00,93.9,4739,EPEX Spot
2025-01-15T21:45:00,381.08,3338,EPEX Spot
2025-01-15T22:00:00,57.01,655,EPEX Spot
2025-01-15T22:15:00,55.98,3032,EPEX Spot
2025-01-15T22:30:00,64.37,3058,EPEX Spot
2025-01-15T22:45:00,344.8,4579,EPEX Spot
2025-01-15T23:00:00,33.63,4131,EPEX Spot
2025-01-15T23:15:00,61.09,1391,EPEX Spot
2025-01-15T23:30:00,271.52,3289,EPEX Spot
2025-01-15T23:45:00,84.36,4891,EPEX Spot
2025-01-16T00:00:00,53.61,4926,EPEX Spot
2025-01-16T00:15:00,30.0,4571,EPEX Spot
2025-01-16T00:30:00,30.0,1487,EPEX Spot
2025-01-16T00:45:00,66.53,906,EPEX Spot
2025-01-16T01:00:00,56.85,3000,EPEX Spot
2025-01-16T01:15:00,52.56,4938,EPEX Spot
2025-01-16T01:30:00,55.65,4675,EPEX Spot
2025-01-16T01:45:00,69.57,4071,EPEX Spot
2025-01-16T02:00:00,60.93,3222,EPEX Spot
2025-01-16T02:15:00,57.73,3732,EPEX Spot
2025-01-16T02:30:00,38.13,4369,EPEX Spot
2025-01-16T02:45:00,70.79,3777,EPEX Spot
2025-01-16T03:00:00,38.45,4157,EPEX Spot
2025-01-16T03:15:00,69.35,4941,EPEX Spot
2025-01-16T03:30:00,42.15,4313,EPEX Spot
2025-01-16T03:45:00,61.79,3410,EPEX Spot
2025-01-16T04:00:00,85.27,2274,EPEX Spot
2025-01-16T04:15:00,63.21,1957,EPEX Spot
2025-01-16T04:30:00,78.33,1377,EPEX Spot
2025-01-16T04:45:00,42.57,2125,EPEX Spot
2025-01-16T05:00:00,51.92,2334,EPEX Spot
2025-01-16T05:15:00,42.91,3607,EPEX Spot
2025-01-16T05:30:00,30.0,4179,EPEX Spot
2025-01-16T05:45:00,71.37,4497,EPEX Spot
2025-01-16T06:00:00,161.38,3810,EPEX Spot
2025-01-16T06:15:00,159.96,1629,EPEX Spot
2025-01-16T06:30:00,174.64,1845,EPEX Spot
2025-01-16T06:45:00,127.29,2710,EPEX Spot
2025-01-16T07:00:00,122.49,2520,EPEX Spot
2025-01-16T07:15:00,174.83,2101,EPEX Spot
2025-01-16T07:30:00,148.59,1613,EPEX Spot
2025-01-16T07:45:00,154.3,1340,EPEX Spot
2025-01-16T08:00:00,120.66,3670,EPEX Spot
2025-01-16T08:15:00,179.44,3720,EPEX Spot
2025-01-16T08:30:00,163.43,2107,EPEX Spot
2025-01-16T08:45:00,370.79,1254,EPEX Spot
2025-01-16T09:00:00,121.71,2618,EPEX Spot
2025-01-16T09:15:00,52.73,4043,EPEX Spot
2025-01-16T09:30:00,73.41,2610,EPEX Spot
2025-01-16T09:45:00,99.74,3050,EPEX Spot
2025-01-16T10:00:00,103.07,3792,EPEX Spot
2025-01-16T10:15:00,50.14,3672,EPEX Spot
2025-01-16T10:30:00,74.33,2850,EPEX Spot
2025-01-16T10:45:00,94.92,3470,EPEX Spot
2025-01-16T11:00:00,109.46,3008,EPEX Spot
2025-01-16T11:15:00,107.78,2547,EPEX Spot
2025-01-16T11:30:00,94.01,659,EPEX Spot
2025-01-16T11:45:00,81.79,4651,EPEX Spot
2025-01-16T12:00:00,76.41,943,EPEX Spot
2025-01-16T12:15:00,89.96,3172,EPEX Spot
2025-01-16T12:30:00,108.68,3608,EPEX Spot
2025-01-16T12:45:00,75.72,983,EPEX Spot
2025-01-16T13:00:00,74.54,2263,EPEX Spot
2025-01-16T13:15:00,102.91,3405,EPEX Spot
2025-01-16T13:30:00,101.23,1840,EPEX Spot
2025-01-16T13:45:00,70.0,2808,EPEX Spot
2025-01-16T14:00:00,53.62,889,EPEX Spot
2025-01-16T14:15:00,45.73,3284,EPEX Spot
2025-01-16T14:30:00,82.6,3113,EPEX Spot
2025-01-16T14:45:00,57.91,3502,EPEX Spot
2025-01-16T15:00:00,97.93,1801,EPEX Spot
