timestamp,site_id,consumption_mw,voltage_v,frequency_hz,status
2025-01-06T02:15:00,SITE_IND_001,1.612,236.4,50.08,OK
2025-01-18T13:45:00,SITE_IND_001,1.289,220.7,50.08,OK
2025-01-12T10:45:00,SITE_COM_002,0.83,240.2,50.01,OK
2025-01-02T03:15:00,SITE_COM_002,0.084,236.6,50.04,OK
2025-01-29T02:45:00,SITE_IND_001,1.404,231.0,49.94,OK
2025-01-09 09:15:00,SITE_COM_002,0.991,241.7,50.0,OK
2025-01-29T16:00:00,SITE_COM_002,0.839,223.5,50.08,OK
2025-01-20 12:30:00,SITE_RES_001,,242.5,49.96,ERROR
2025-01-26T08:00:00,SITE_COM_002,0.901,231.6,50.3,OK
2025-01-30 08:45:00,SITE_COM_002,1.019,233.1,50.13,OK
2025-01-20T08:00:00,SITE_IND_002,2.367,229.1,50.12,OK
2025-01-21T12:15:00,SITE_RES_002,0.111,225.8,50.37,OK
2025-01-01T02:15:00,SITE_COM_001,0.193,222.5,49.82,OK
2025-01-06T22:00:00,SITE_RES_001,0.188,228.2,49.7,OK
2025-01-05T22:45:00,SITE_RES_002,0.12,242.3,50.11,OK
2025-01-01T16:30:00,SITE_RES_001,0.163,225.7,50.02,OK
2025-01-06T04:15:00,SITE_RES_001,0.183,227.0,50.09,OK
2025-01-12 11:00:00,SITE_RES_002,0.136,232.1,50.11,OK
2025-01-29T05:15:00,SITE_COM_001,0.182,223.0,50.04,OK
20/01/2025 09:30:00,SITE_RES_001,0.173,210.4,50.02,OK
23/01/2025 03:45:00,SITE_COM_001,0.201,233.1,49.94,OK
2025-01-12T09:00:00,SITE_COM_001,1.241,222.7,50.2,OK
16/01/2025 05:45:00,SITE_COM_001,0.185,232.1,50.05,OK
13/01/2025 14:15:00,SITE_RES_001,,225.0,49.76,ERROR
20/01/2025 14:15:00,SITE_RES_002,0.121,241.5,50.12,OK
11/01/2025 00:45:00,SITE_COM_002,0.16,226.9,49.94,OK
2025-01-25T10:45:00,SITE_COM_002,1.053,232.6,50.2,OK
2025-01-19T20:30:00,SITE_IND_002,1.04,237.8,49.99,OK
2025-01-26T01:30:00,SITE_RES_002,0.059,243.0,50.21,OK
2025-01-13T13:15:00,SITE_COM_002,1.005,224.5,50.06,OK
14/01/2025 01:00:00,SITE_COM_002,0.139,232.8,50.07,OK
01/01/2025 21:30:00,SITE_COM_002,0.132,244.9,49.95,OK
2025-01-04 01:00:00,SITE_COM_002,0.132,240.9,49.89,OK
2025-01-08T19:45:00,SITE_COM_001,1.07,237.1,49.72,OK
2025-01-25T08:45:00,SITE_IND_001,1.171,238.7,50.0,OK
2025-01-20T17:00:00,SITE_IND_002,2.933,220.8,50.0,OK
2025-01-10T03:15:00,SITE_IND_002,0.868,241.9,49.76,OK
2025-01-02T20:30:00,SITE_IND_002,2.755,239.0,50.09,OK
2025-01-15 11:30:00,SITE_IND_001,3.473,220.5,50.16,OK
15/01/2025 14:45:00,SITE_IND_002,10.206,238.4,50.34,OK
2025-01-21T10:15:00,SITE_COM_002,0.916,233.4,50.37,OK
12/01/2025 11:15:00,SITE_RES_002,0.116,228.8,50.24,OK
2025-01-30 13:45:00,SITE_RES_001,-999.0,232.9,50.39,ERROR
02/01/2025 03:30:00,SITE_RES_002,0.139,229.7,49.82,OK
21/01/2025 00:15:00,SITE_IND_001,1.753,217.0,50.3,OK
2025-01-02 05:45:00,SITE_COM_001,0.197,213.6,49.96,OK
2025-01-27 21:30:00,SITE_IND_001,3.613,223.3,49.58,OK
2025-01-03 22:45:00,SITE_IND_002,0.873,222.3,50.01,OK
04/01/2025 06:00:00,SITE_RES_002,0.136,231.5,50.06,OK
21/01/2025 04:30:00,SITE_RES_001,0.168,221.3,50.24,OK
2025-01-30T19:45:00,SITE_IND_002,2.57,233.0,50.27,OK
2025-01-13T17:00:00,SITE_IND_001,3.408,226.5,50.0,OK
2025-01-28T06:30:00,SITE_RES_002,0.116,243.3,50.25,OK
2025-01-12T19:15:00,SITE_COM_001,1.104,232.0,50.4,OK
2025-01-26T23:00:00,SITE_RES_001,0.155,208.4,49.94,OK
2025-01-13 06:15:00,SITE_COM_002,0.118,213.1,50.05,OK
2025-01-13T09:30:00,SITE_IND_001,3.631,197.9,50.16,OK
26/01/2025 07:00:00,SITE_COM_001,0.274,235.6,49.99,OK
18/01/2025 14:30:00,SITE_IND_002,0.878,216.7,49.75,OK
16/01/2025 14:30:00,SITE_COM_001,1.024,234.9,49.92,OK
2025-01-12T21:45:00,SITE_COM_002,0.129,216.9,50.27,OK
15/01/2025 04:15:00,SITE_COM_001,0.278,243.3,49.89,OK
17/01/2025 09:45:00,SITE_IND_001,3.31,229.8,50.44,OK
2025-01-17T00:45:00,SITE_COM_002,0.185,218.3,50.16,OK
15/01/2025 02:30:00,SITE_RES_001,0.178,233.7,49.93,OK
12/01/2025 10:30:00,SITE_RES_001,0.185,233.4,49.92,OK
2025-01-16T01:15:00,SITE_COM_001,0.247,245.1,50.12,OK
24/01/2025 10:00:00,SITE_IND_001,4.539,237.1,50.12,OK
2025-01-01T03:45:00,SITE_IND_002,1.052,220.2,50.09,OK
2025-01-05T11:15:00,SITE_COM_002,0.933,226.0,50.0,OK
2025-01-17T04:15:00,SITE_COM_001,0.216,224.5,50.16,OK
2025-01-15T13:15:00,SITE_COM_001,1.339,228.4,49.81,OK
2025-01-19T06:00:00,SITE_COM_001,0.177,239.0,49.89,OK
2025-01-27 07:00:00,SITE_COM_001,0.223,234.7,50.09,OK
20/01/2025 14:15:00,SITE_IND_001,2.465,235.3,50.06,OK
29/01/2025 19:45:00,SITE_RES_002,0.345,235.2,49.85,OK
07/01/2025 18:15:00,SITE_COM_001,1.145,243.1,49.89,OK
2025-01-25 17:15:00,SITE_COM_002,0.948,206.7,50.39,OK
2025-01-03 08:00:00,SITE_RES_002,0.427,229.0,50.08,OK
2025-01-18T22:00:00,SITE_COM_002,0.133,218.0,50.57,OK
17/01/2025 17:00:00,SITE_IND_002,1.604,231.6,49.82,OK
2025-01-07T13:15:00,SITE_COM_002,0.946,235.1,50.22,OK
2025-01-30T18:00:00,SITE_RES_002,0.275,228.0,49.57,OK
2025-01-27 12:45:00,SITE_COM_002,0.925,233.2,50.12,OK
22/01/2025 01:15:00,SITE_COM_002,0.163,230.1,49.96,OK
2025-01-08T00:45:00,SITE_IND_001,1.003,227.4,50.24,OK
25/01/2025 14:30:00,SITE_COM_001,1.407,209.9,50.2,OK
14/01/2025 09:00:00,SITE_IND_002,2.395,228.6,50.0,OK
2025-01-19 12:15:00,SITE_COM_002,1.129,221.6,50.16,OK
2025-01-05T19:00:00,SITE_COM_001,1.227,219.8,49.87,OK
2025-01-07T05:00:00,SITE_RES_002,0.113,246.8,49.99,OK
13/01/2025 08:00:00,SITE_IND_002,2.606,239.3,50.16,OK
2025-01-12 01:30:00,SITE_IND_001,1.48,230.4,49.76,OK
2025-01-21T22:30:00,SITE_RES_002,0.148,236.7,49.78,OK
2025-01-23T10:15:00,SITE_COM_002,0.931,234.0,49.8,OK
2025-01-09T18:45:00,SITE_RES_001,0.472,237.0,50.05,OK
2025-01-07T06:00:00,SITE_COM_001,0.183,229.9,49.87,OK
2025-01-19 09:45:00,SITE_COM_001,1.196,231.3,50.03,OK
13/01/2025 01:30:00,SITE_IND_001,1.861,238.0,50.24,OK
2025-01-14T11:00:00,SITE_RES_001,0.118,237.8,49.93,OK
16/01/2025 10:30:00,SITE_RES_002,0.098,239.1,49.74,OK
2025-01-17T22:30:00,SITE_RES_002,0.138,217.1,50.16,OK
2025-01-28T10:45:00,SITE_IND_002,1.805,226.6,50.19,OK
11/01/2025 10:30:00,SITE_RES_002,0.119,243.6,50.08,OK
2025-01-23 05:15:00,SITE_COM_002,0.185,241.1,50.1,OK
2025-01-06 03:00:00,SITE_RES_001,0.161,216.3,50.21,OK
2025-01-23T11:45:00,SITE_IND_002,2.369,222.4,50.31,OK
2025-01-28 04:30:00,SITE_COM_001,0.189,221.9,50.07,OK
2025-01-14T01:15:00,SITE_COM_001,0.198,229.5,50.06,OK
2025-01-02T21:45:00,SITE_RES_002,0.12,218.2,50.09,OK
2025-01-17T16:15:00,SITE_IND_001,3.405,239.1,49.7,OK
2025-01-30T11:00:00,SITE_IND_001,2.546,247.3,49.73,OK
24/01/2025 16:00:00,SITE_IND_002,2.241,243.1,49.79,OK
25/01/2025 05:15:00,SITE_RES_001,0.152,208.8,50.0,OK
2025-01-03T16:45:00,SITE_RES_001,0.18,220.4,50.14,OK
2025-01-05T07:30:00,SITE_RES_001,0.527,221.4,49.94,OK
28/01/2025 09:30:00,SITE_RES_002,0.131,238.6,49.91,OK
2025-01-30 05:30:00,SITE_IND_001,1.359,231.1,49.92,OK
07/01/2025 02:45:00,SITE_IND_002,1.307,211.5,49.9,OK
08/01/2025 21:15:00,SITE_IND_001,3.168,244.1,50.09,OK
2025-01-26T14:15:00,SITE_RES_002,0.108,235.7,50.02,OK
06/01/2025 21:30:00,SITE_RES_001,0.167,232.1,50.1,OK
2025-01-19 15:15:00,SITE_COM_002,0.894,224.3,49.9,OK
2025-01-29T16:30:00,SITE_IND_001,3.301,232.9,50.18,OK
2025-01-16T21:45:00,SITE_IND_002,2.458,230.0,49.65,OK
2025-01-01T00:45:00,SITE_IND_002,1.001,233.3,50.2,OK
04/01/2025 22:30:00,SITE_RES_001,0.113,215.2,50.0,OK
05/01/2025 02:45:00,SITE_RES_001,0.149,229.6,50.27,OK
17/01/2025 07:45:00,SITE_IND_002,2.556,226.3,49.9,OK
2025-01-17T21:15:00,SITE_RES_002,0.105,213.1,50.02,OK
22/01/2025 21:15:00,SITE_COM_001,0.206,241.0,49.85,OK
2025-01-01 12:00:00,SITE_RES_001,0.148,232.2,50.0,OK
2025-01-05T23:30:00,SITE_COM_001,0.186,235.8,50.04,OK
23/01/2025 03:30:00,SITE_COM_001,0.225,216.6,50.47,OK
2025-01-29 16:00:00,SITE_RES_001,0.167,231.1,49.72,OK
2025-01-18 11:00:00,SITE_IND_002,1.147,226.3,50.1,OK
2025-01-30 15:30:00,SITE_RES_002,0.111,229.0,49.99,OK
2025-01-09 11:15:00,SITE_IND_002,2.343,223.3,49.88,OK
2025-01-25T08:45:00,SITE_IND_002,1.168,221.5,49.72,OK
2025-01-22T20:00:00,SITE_COM_002,0.12,224.7,50.0,OK
2025-01-26 19:00:00,SITE_COM_001,1.264,231.8,49.89,OK
2025-01-08T16:00:00,SITE_COM_001,1.161,227.7,50.37,OK
2025-01-30T17:00:00,SITE_RES_001,0.128,234.2,50.03,OK
2025-01-17T08:15:00,SITE_RES_001,0.449,211.1,50.15,OK
01/01/2025 14:45:00,SITE_COM_001,1.116,233.5,49.99,OK
2025-01-02 04:30:00,SITE_COM_001,0.208,231.9,50.17,OK
2025-01-08 23:00:00,SITE_IND_001,1.405,230.9,49.99,OK
02/01/2025 10:45:00,SITE_COM_002,0.974,235.5,49.95,OK
2025-01-13 04:00:00,SITE_RES_002,,229.2,49.87,ERROR
2025-01-26 20:45:00,SITE_COM_001,0.228,234.0,50.14,OK
2025-01-02T01:45:00,SITE_COM_002,0.111,243.0,49.67,OK
17/01/2025 22:15:00,SITE_RES_002,0.117,258.6,49.86,OK
2025-01-03T23:45:00,SITE_RES_001,0.157,230.2,50.04,OK
2025-01-07T04:45:00,SITE_IND_002,9.1,227.5,49.7,OK
26/01/2025 09:30:00,SITE_RES_001,0.168,208.5,50.24,OK
05/01/2025 02:15:00,SITE_RES_001,0.163,211.1,50.01,OK
2025-01-20T01:00:00,SITE_IND_002,1.031,239.9,50.08,OK
2025-01-06T12:15:00,SITE_RES_002,0.138,217.1,49.94,OK
2025-01-24T10:15:00,SITE_RES_002,0.107,248.5,50.08,OK
2025-01-19T17:15:00,SITE_IND_002,1.03,259.0,50.09,OK
2025-01-23T12:00:00,SITE_IND_001,3.551,232.1,50.14,OK
2025-01-08T07:45:00,SITE_RES_002,0.227,228.9,50.03,OK
2025-01-20T09:00:00,SITE_RES_002,-777.0,232.0,50.02,ERROR
2025-01-26 22:00:00,SITE_COM_001,-999.0,229.6,50.12,ERROR
2025-01-13T19:15:00,SITE_RES_002,0.341,231.5,49.76,OK
15/01/2025 01:30:00,SITE_IND_002,1.099,235.1,49.85,OK
2025-01-13 02:15:00,SITE_IND_002,0.991,239.5,49.76,OK
11/01/2025 16:45:00,SITE_RES_001,0.188,229.1,49.99,OK
12/01/2025 05:00:00,SITE_RES_002,0.137,240.0,49.42,OK
2025-01-06 07:30:00,SITE_IND_002,2.573,228.3,49.99,OK
2025-01-02T13:00:00,SITE_IND_002,1.997,235.5,50.13,OK
2025-01-02 16:15:00,SITE_IND_001,3.349,232.9,49.99,OK
2025-01-18T00:00:00,SITE_IND_001,1.745,226.5,50.23,OK
2025-01-04T09:45:00,SITE_IND_002,0.995,227.7,50.14,OK
2025-01-30 21:15:00,SITE_RES_001,0.138,212.4,49.88,OK
26/01/2025 06:30:00,SITE_IND_002,1.051,235.9,50.06,OK
2025-01-11T02:00:00,SITE_RES_002,0.095,231.2,49.76,OK
30/01/2025 21:15:00,SITE_IND_002,2.773,241.4,49.99,OK
19/01/2025 08:00:00,SITE_RES_001,0.374,221.4,49.79,OK
2025-01-05 22:00:00,SITE_COM_002,0.143,240.5,49.83,OK
13/01/2025 12:30:00,SITE_IND_002,2.669,241.3,49.7,OK
2025-01-23 20:30:00,SITE_COM_002,0.113,224.8,50.17,OK
23/01/2025 19:45:00,SITE_COM_001,1.133,245.0,49.74,OK
2025-01-04T22:30:00,SITE_IND_001,,228.7,49.82,ERROR
2025-01-07T13:00:00,SITE_COM_001,1.177,219.3,49.83,OK
2025-01-18T18:30:00,SITE_COM_002,0.683,248.8,49.86,OK
2025-01-19 18:45:00,SITE_COM_001,1.148,234.4,50.21,OK
01/01/2025 05:30:00,SITE_IND_001,1.115,243.5,49.98,OK
2025-01-30T13:45:00,SITE_RES_002,0.102,217.4,49.99,OK
2025-01-21 00:30:00,SITE_IND_001,1.354,220.8,50.04,OK
21/01/2025 15:45:00,SITE_IND_001,2.795,235.8,49.89,OK
12/01/2025 20:45:00,SITE_RES_002,1.653,219.7,49.68,OK
2025-01-01 16:15:00,SITE_COM_002,0.751,231.8,50.28,OK
12/01/2025 09:15:00,SITE_IND_001,0.632,240.7,49.66,OK
2025-01-19T14:00:00,SITE_COM_002,0.928,230.7,50.03,OK
2025-01-07T19:30:00,SITE_RES_001,0.332,232.3,49.87,OK
18/01/2025 15:30:00,SITE_COM_001,0.866,232.4,49.94,OK
15/01/2025 14:00:00,SITE_IND_002,2.251,235.0,49.82,OK
2025-01-08T00:00:00,SITE_RES_001,0.163,226.7,50.1,OK
2025-01-30T16:00:00,SITE_COM_001,,229.4,49.78,ERROR
2025-01-19T12:45:00,SITE_RES_002,0.112,252.0,50.04,OK
2025-01-15T04:45:00,SITE_RES_002,0.123,241.1,49.89,OK
2025-01-01T09:15:00,SITE_COM_002,0.795,218.9,50.35,OK
2025-01-08T07:15:00,SITE_RES_002,0.257,230.2,50.28,OK
2025-01-14T21:45:00,SITE_IND_001,2.57,224.7,50.06,OK
2025-01-12 18:15:00,SITE_COM_002,0.724,221.0,50.22,OK
2025-01-09 00:00:00,SITE_RES_002,0.129,245.2,50.02,OK
2025-01-18T18:00:00,SITE_COM_001,1.152,225.6,49.8,OK
2025-01-23T03:15:00,SITE_IND_001,1.258,241.9,50.18,OK
15/01/2025 22:00:00,SITE_IND_002,0.96,224.2,50.33,OK
24/01/2025 20:30:00,SITE_IND_001,3.354,232.4,50.44,OK
2025-01-18T19:15:00,SITE_IND_002,1.119,237.4,49.82,OK
2025-01-25 19:00:00,SITE_COM_002,0.692,232.8,50.18,OK
2025-01-28 05:45:00,SITE_COM_001,0.194,225.0,50.19,OK
2025-01-09T16:30:00,SITE_RES_001,0.172,217.5,50.02,OK
19/01/2025 00:30:00,SITE_IND_002,1.043,236.3,50.11,OK
06/01/2025 21:45:00,SITE_IND_002,2.197,226.9,50.08,OK
07/01/2025 02:15:00,SITE_RES_002,0.128,233.5,50.18,OK
2025-01-07 17:45:00,SITE_IND_002,2.812,244.9,49.94,OK
12/01/2025 17:15:00,SITE_RES_002,0.126,212.1,49.82,OK
2025-01-21T01:15:00,SITE_COM_002,0.156,227.1,49.85,OK
06/01/2025 01:00:00,SITE_RES_001,0.157,226.2,50.63,OK
08/01/2025 09:30:00,SITE_IND_002,,226.3,50.19,ERROR
2025-01-15T00:15:00,SITE_IND_002,-999.0,229.2,49.94,ERROR
2025-01-05T04:45:00,SITE_RES_002,0.105,212.8,50.05,OK
2025-01-21 11:30:00,SITE_IND_002,2.029,237.4,49.85,OK
10/01/2025 03:15:00,SITE_COM_001,0.131,236.2,49.94,OK
2025-01-21T07:15:00,SITE_COM_002,0.165,213.0,50.16,OK
2025-01-25T01:30:00,SITE_IND_002,0.856,229.6,49.89,OK
2025-01-07T03:45:00,SITE_COM_001,0.176,232.3,50.39,OK
2025-01-29 14:00:00,SITE_RES_001,0.169,227.9,49.88,OK
2025-01-22 13:45:00,SITE_RES_001,0.163,224.3,50.22,OK
2025-01-27 10:30:00,SITE_COM_001,1.206,230.4,50.37,OK
28/01/2025 03:45:00,SITE_COM_001,-777.0,233.4,50.34,ERROR
2025-01-19 15:45:00,SITE_IND_001,1.744,225.7,50.09,OK
2025-01-28 15:30:00,SITE_RES_002,0.105,221.1,49.91,OK
24/01/2025 21:00:00,SITE_IND_001,,228.2,50.39,ERROR
27/01/2025 10:30:00,SITE_IND_001,3.125,223.2,49.98,OK
2025-01-12 23:15:00,SITE_IND_002,0.813,227.9,49.81,OK
10/01/2025 13:00:00,SITE_RES_002,0.103,235.3,50.24,OK
2025-01-14T23:15:00,SITE_IND_002,1.172,237.8,50.23,OK
02/01/2025 09:30:00,SITE_RES_002,0.119,241.2,49.93,OK
2025-01-26 18:00:00,SITE_RES_001,0.291,225.8,49.95,OK
2025-01-05T14:15:00,SITE_RES_001,0.126,239.8,49.95,OK
2025-01-25T10:00:00,SITE_IND_001,1.554,224.3,49.92,OK
2025-01-20T00:15:00,SITE_RES_002,0.11,226.3,50.06,OK
28/01/2025 20:45:00,SITE_IND_002,3.093,232.0,50.34,OK
2025-01-06T12:45:00,SITE_RES_001,0.151,224.4,49.9,OK
2025-01-07 06:45:00,SITE_COM_001,0.196,216.6,50.0,OK
2025-01-07 08:00:00,SITE_COM_001,1.075,240.3,50.17,OK
17/01/2025 11:00:00,SITE_IND_002,2.254,227.7,50.21,OK
2025-01-19T13:30:00,SITE_COM_001,1.363,222.9,49.77,OK
23/01/2025 22:00:00,SITE_RES_002,0.109,195.5,49.71,OK
2025-01-08T01:30:00,SITE_COM_001,0.158,229.9,49.57,OK
2025-01-15T09:15:00,SITE_RES_001,0.132,229.5,49.67,OK
2025-01-03T10:00:00,SITE_COM_001,1.048,224.2,49.9,OK
28/01/2025 07:15:00,SITE_IND_002,2.091,232.1,49.97,OK
2025-01-06T20:15:00,SITE_RES_001,0.358,248.6,49.87,OK
11/01/2025 02:15:00,SITE_COM_002,0.167,242.3,49.84,OK
2025-01-27T01:00:00,SITE_IND_001,,222.2,50.24,ERROR
2025-01-25 21:00:00,SITE_COM_002,0.122,235.5,49.69,OK
2025-01-22 16:45:00,SITE_IND_002,2.631,225.2,50.13,OK
27/01/2025 01:30:00,SITE_RES_001,0.146,249.8,49.89,OK
2025-01-27 21:45:00,SITE_IND_002,2.493,233.4,50.13,OK
18/01/2025 10:15:00,SITE_RES_002,0.115,221.5,50.05,OK
2025-01-16T09:00:00,SITE_IND_001,3.818,220.8,50.1,OK
24/01/2025 01:30:00,SITE_IND_002,0.922,243.3,50.06,OK
14/01/2025 17:15:00,SITE_IND_002,2.537,230.8,50.06,OK
2025-01-04 00:15:00,SITE_COM_001,0.169,230.6,50.02,OK
2025-01-03T17:15:00,SITE_COM_001,1.304,228.7,50.28,OK
2025-01-01 19:15:00,SITE_IND_001,4.183,245.6,50.01,OK
2025-01-02 06:45:00,SITE_RES_002,0.138,223.2,50.16,OK
2025-01-15T14:30:00,SITE_COM_001,1.18,239.7,50.02,OK
2025-01-23 22:00:00,SITE_COM_001,0.226,243.3,50.31,OK
2025-01-07T22:15:00,SITE_RES_001,0.099,227.0,50.13,OK
2025-01-16T07:15:00,SITE_COM_002,0.149,236.5,50.25,OK
2025-01-11T21:45:00,SITE_COM_001,0.164,234.2,49.89,OK
2025-01-20T00:30:00,SITE_RES_002,0.111,248.4,50.1,OK
29/01/2025 21:45:00,SITE_COM_001,0.195,230.5,49.96,OK
2025-01-29T02:00:00,SITE_COM_001,0.165,207.2,50.06,OK
2025-01-21T03:00:00,SITE_RES_002,0.132,224.7,49.8,OK
10/01/2025 12:45:00,SITE_RES_001,0.164,233.3,49.85,OK
2025-01-20T10:15:00,SITE_RES_001,,219.8,49.92,ERROR
2025-01-29T08:45:00,SITE_COM_001,1.188,229.1,49.93,OK
23/01/2025 21:00:00,SITE_IND_001,3.155,223.9,49.98,OK
08/01/2025 12:30:00,SITE_COM_002,0.78,221.8,49.93,OK
2025-01-25T14:45:00,SITE_RES_001,0.205,241.3,50.32,OK
2025-01-20T00:15:00,SITE_RES_002,0.11,226.3,50.06,OK
2025-01-30 23:30:00,SITE_RES_001,0.158,241.1,50.06,OK
2025-01-09T21:00:00,SITE_COM_001,0.223,245.1,49.91,OK
2025-01-13T10:45:00,SITE_RES_001,0.195,229.3,49.74,OK
2025-01-15T21:45:00,SITE_IND_002,2.315,249.6,50.04,OK
2025-01-23T07:15:00,SITE_IND_001,3.069,238.9,49.36,OK
2025-01-10 01:00:00,SITE_RES_001,0.208,226.2,49.83,OK
2025-01-24T18:45:00,SITE_RES_001,0.386,226.7,50.12,OK
2025-01-16T16:15:00,SITE_RES_001,0.149,241.0,50.11,OK
2025-01-30 15:00:00,SITE_IND_001,3.847,223.0,50.06,OK
01/01/2025 00:45:00,SITE_COM_002,-777.0,238.1,50.27,ERROR
26/01/2025 02:30:00,SITE_RES_001,,247.5,49.87,ERROR
2025-01-06 00:45:00,SITE_RES_001,0.165,234.1,50.28,OK
24/01/2025 07:45:00,SITE_COM_002,0.098,227.3,50.02,OK
10/01/2025 14:30:00,SITE_COM_001,1.104,227.9,50.41,OK
2025-01-22T12:00:00,SITE_IND_001,3.516,232.9,50.0,OK
02/01/2025 08:15:00,SITE_RES_002,0.302,230.1,49.87,OK
2025-01-18 01:45:00,SITE_IND_002,1.105,230.3,50.26,OK
2025-01-13 21:00:00,SITE_RES_001,0.172,218.4,49.76,OK
2025-01-21 20:45:00,SITE_COM_001,0.173,246.0,49.79,OK
2025-01-20T07:00:00,SITE_COM_001,0.208,236.4,49.77,OK
12/01/2025 08:00:00,SITE_IND_001,2.127,239.8,49.77,OK
2025-01-06 22:45:00,SITE_RES_002,0.117,231.0,49.95,OK
2025-01-07T20:15:00,SITE_IND_001,7.54,230.0,49.84,OK
2025-01-21T17:30:00,SITE_IND_002,2.546,238.8,49.86,OK
2025-01-08T09:15:00,SITE_RES_002,0.143,202.2,49.98,OK
2025-01-09 04:45:00,SITE_COM_002,0.13,244.9,49.62,OK
03/01/2025 13:00:00,SITE_RES_002,0.113,235.4,50.18,OK
2025-01-29T15:00:00,SITE_IND_001,2.905,216.3,50.21,OK
2025-01-20T17:15:00,SITE_COM_002,0.992,223.5,50.2,OK
2025-01-30T08:00:00,SITE_COM_001,1.284,224.3,49.95,OK
17/01/2025 11:15:00,SITE_COM_002,0.86,232.0,50.18,OK
22/01/2025 07:45:00,SITE_RES_001,0.263,225.9,50.09,OK
2025-01-24T12:45:00,SITE_IND_002,2.761,220.6,50.29,OK
15/01/2025 15:00:00,SITE_IND_001,4.421,235.4,50.03,OK
2025-01-01T15:15:00,SITE_COM_001,1.399,219.6,50.12,OK
2025-01-29T22:45:00,SITE_IND_002,0.91,221.7,49.85,OK
2025-01-22T09:45:00,SITE_RES_002,0.109,234.2,50.23,OK
2025-01-01T02:30:00,SITE_RES_001,0.165,217.5,50.03,OK
08/01/2025 07:15:00,SITE_RES_001,0.516,229.0,49.97,OK
2025-01-10T23:45:00,SITE_RES_001,0.157,222.4,50.13,OK
2025-01-22 17:45:00,SITE_RES_002,0.121,234.4,50.01,OK
2025-01-03T23:30:00,SITE_RES_002,0.12,237.9,50.19,OK
2025-01-21 15:45:00,SITE_IND_002,2.512,230.1,50.01,OK
2025-01-10T05:45:00,SITE_COM_001,0.209,257.5,50.01,OK
2025-01-08T01:00:00,SITE_RES_001,0.16,233.0,49.98,OK
2025-01-13T15:15:00,SITE_COM_001,1.294,210.5,49.79,OK
2025-01-04T04:00:00,SITE_IND_001,1.416,225.0,49.97,OK
2025-01-29T05:15:00,SITE_IND_001,1.429,235.2,50.17,OK
28/01/2025 14:30:00,SITE_RES_001,0.143,213.5,49.6,OK
22/01/2025 22:30:00,SITE_IND_001,1.65,206.9,50.14,OK
2025-01-06T14:30:00,SITE_RES_001,0.163,236.1,50.24,OK
2025-01-23T07:45:00,SITE_COM_001,0.212,230.8,49.69,OK
04/01/2025 07:45:00,SITE_RES_001,0.388,219.6,50.11,OK
20/01/2025 04:00:00,SITE_COM_001,0.209,232.8,50.07,OK
03/01/2025 17:15:00,SITE_COM_002,0.835,239.6,49.99,OK
2025-01-04T04:15:00,SITE_IND_002,1.378,234.3,49.74,OK
15/01/2025 19:45:00,SITE_IND_002,2.528,221.4,49.86,OK
2025-01-03T03:45:00,SITE_IND_001,1.612,240.7,49.76,OK
2025-01-07T21:30:00,SITE_COM_001,0.204,223.9,49.9,OK
17/01/2025 19:45:00,SITE_COM_002,0.96,232.0,50.09,OK
2025-01-27T22:15:00,SITE_IND_001,1.438,233.0,50.1,OK
2025-01-09 02:00:00,SITE_IND_001,1.279,219.9,49.95,OK
2025-01-18 05:15:00,SITE_RES_001,0.192,240.0,50.51,OK
2025-01-16T14:45:00,SITE_RES_001,0.135,237.4,50.02,OK
19/01/2025 20:45:00,SITE_RES_001,0.422,215.9,50.65,OK
27/01/2025 10:30:00,SITE_COM_002,0.924,229.5,50.1,OK
2025-01-15T11:30:00,SITE_COM_002,0.83,214.3,49.78,OK
2025-01-29T18:45:00,SITE_COM_002,0.705,239.6,50.02,OK
2025-01-21T01:00:00,SITE_RES_001,0.223,241.1,49.85,OK
2025-01-16T10:30:00,SITE_IND_002,2.87,229.8,49.77,OK
09/01/2025 10:15:00,SITE_RES_002,0.125,236.8,49.77,OK
14/01/2025 00:00:00,SITE_COM_001,0.127,229.0,49.97,OK
2025-01-27 05:45:00,SITE_COM_001,0.244,233.9,50.13,OK
2025-01-22T05:30:00,SITE_IND_001,1.741,222.7,49.98,OK
2025-01-03T02:45:00,SITE_RES_001,0.178,235.9,49.97,OK
2025-01-04T02:00:00,SITE_IND_002,1.01,232.6,50.24,OK
2025-01-22T16:30:00,SITE_COM_001,0.833,238.9,50.13,OK
2025-01-26T01:00:00,SITE_COM_001,0.221,222.5,50.07,OK
2025-01-25T11:15:00,SITE_COM_002,0.798,244.4,49.78,OK
20/01/2025 16:15:00,SITE_IND_001,2.74,225.0,50.17,OK
2025-01-24T07:00:00,SITE_RES_001,0.332,222.3,50.24,OK
2025-01-16 02:30:00,SITE_IND_002,1.195,231.8,50.24,OK
28/01/2025 15:15:00,SITE_IND_001,8.027,230.1,50.08,OK
12/01/2025 02:30:00,SITE_RES_001,0.149,235.4,49.92,OK
2025-01-25T10:30:00,SITE_COM_002,1.261,244.9,49.93,OK
2025-01-02T07:00:00,SITE_RES_001,0.497,231.0,49.82,OK
2025-01-13T14:45:00,SITE_RES_002,0.131,234.5,49.99,OK
10/01/2025 02:30:00,SITE_COM_001,0.202,203.4,49.72,OK
2025-01-03T04:15:00,SITE_RES_002,0.098,209.2,49.98,OK
